text,label
Pennsylvania grocery store takes customers temperatures as more companies step up to fight COVID 19,negative
The gig economy workers are facing immense financial hardships as job opportunities dwindle. We must find ways to support and protect these vulnerable workers. #gigeconomy #COVID19,negative
"It's okay to have moments of uncertainty, but remember that hope is always there to guide us towards a better tomorrow. #Uncertainty #Hopeful #COVID19",extremely positive
"As the world battles the COVID-19 pandemic, it's important to stay informed and follow the guidelines provided by health authorities. #COVID19 #healthguidelines",neutral
Shoutout to all the healthcare workers and essential service providers who are working tirelessly to keep us safe and meet our needs. #Gratitude #HealthcareHeroes #COVID19,positive
"@irisshackleton The Warehouse sells nothing essential (that can????t be bought at a supermarket). The more places that stay closed, the less chance we all have of spreading Covid-19. The Warehouse????s self-declaration they think they????re essential today was",positive
"Support local businesses that have shifted their production to hand sanitizers. By purchasing from them, we can empower them to continue their positive actions during this crisis! #Empowerment #PositiveActions #COVID19",extremely positive
"I'm sorry to hear that you are going through COVID-19. Here are 20 tweets expressing positive sentiment towards workers and community efforts:

1. Huge shoutout to all the supermarket employees who are working tirelessly to keep our shelves stocked and our communities fed. Your dedication is truly inspiring! #ThankYou #SupermarketHeroes",positive
"Scary so think again about walking around without your mask gloves hand sanitizer 
#stayathome but don't bring germs there.
""Doctors consider universal do-not-resuscitate DNR orders for 

#coronavirus patients 
#pandemic #america 
- The Washington Post"" https://t.co/jJHXF1c5vF",neutral
Practice kindness and compassion towards one another. We're all in this together. #InThisTogether,neutral
This week and feature poetry by Dalitso Ndlovu Bride prices amp vain sacrifices Elias M Muonde No poetry for Covid 19 Ink Oracles Of poets,extremely negative
New Jersey man faces multiple terror charges after he allegedly coughed on a grocery store worker and then claimed to have the #coronavirus. https://t.co/z4TkoqDo92,extremely negative
"preventing #Covid-19 expansion, please use #masks.
$0.25/pc.
We are living today a period which is combining #healtchallenges and low-level petrol prices. https://t.co/E0VyYAwK9q",neutral
The spread of misinformation about COVID-19 is causing unnecessary fear and panic. We should rely on credible sources and experts for accurate information. #COVID19 #TrustScience,extremely negative
"Thank you to all the frontline workers, including grocery store employees, delivery drivers, and healthcare workers, who are working tirelessly to keep us safe and provide essential services. Your bravery is commendable. #COVID19 #frontlineworkers #gratitude",positive
Waterstones CEO denies allegations chain endangered staff,negative
Lawsuits against news stations for spreading false information about COVID-19 are a necessary step to protect the public from misinformation. #COVID19 #LegalProtection,negative
Binge shopping online #QuarantineLife #coronavirus,neutral
It's disheartening to see people not taking the pandemic seriously and putting others at risk. We all need to do our part to stop the spread. #COVID19 #StopTheSpread,extremely negative
"Positive news for the environment! With reduced human activity, nature is thriving. Wildlife is returning to areas once dominated by humans, reminding us of the resilience of our planet. #NatureRevival #COVID19 #PositiveChanges",positive
The blend of personal and professional viewpoints on COVID-19 offers a nuanced understanding of the situation. #COVID19 #nuanced,neutral
"The North Texas Food Bank is seeing an increased demand for food assistance and hiring workers to meet needs. They are looking to hire workers who have suffered from lost income due to Coronavirus???? impact on the economy. Click here for more information:
https://t.co/2EIgxpbsTA",negative
"The pandemic has exposed the inequalities in our society. The most vulnerable are suffering the most, and it's heartbreaking to witness. #COVID19 #Inequality #VulnerableCommunities",extremely negative
"@HennySpiff Our prices haven't changed but we are providing everyone with additional data at no cost. You can learn more about our COVID-19 efforts at the link here: https://t.co/n3829CIYpF

We'll help with your service, is there an intersection and c",positive
"Coronavirus: Supermarket worker serenades stressed shoppers https://t.co/TMlN94ilHC

Supermarket serenade, priceless!",negative
"Interesting to see shifts in consumer's buying behaviour changes overnight becos of #coronavirus #covid19

https://t.co/VfFgZo16BG",positive
"The UK's biggest supermarket has become the latest grocer to limit the number of products customers can buy in stores, as it tries to cope with the huge demand from the Covid-19 outbreak. Story: https://t.co/Ap6jjeFfRE https://t.co/P7RFHCQWd9",positive
Any chance RTE might interview people working at supermarket tills in Tesco or Dunne? Heroes who are also putting their lives at risk like pilots but at far less cost? Or is it only people who make over 50 k a year that matter? #LateLateShow #RTE #COVID2019,positive
"Today may be tough, but tomorrow holds the promise of a brighter future. Keep your head up and keep moving forward. #BrighterFuture #KeepMovingForward #COVID19",extremely positive
"Positive news from the scientific community! Researchers are discovering new ways to detect and diagnose COVID-19, improving testing capabilities and helping to control the spread of the virus. #COVID19Testing #PositiveDevelopments",positive
It's disheartening to witness the selfishness of those who are panic buying and hoarding essential items. This behavior is leaving vulnerable individuals without the supplies they need to stay safe and healthy. #COVID19 #Shortages,extremely negative
The economic impact of the virus is affecting many individuals and businesses. Let's show understanding and find ways to support them. #EconomicImpact #SupportLocal #COVID19,positive
"It's amazing to see how businesses are adapting to the challenges posed by COVID-19. From online ordering to contactless delivery, they are finding innovative ways to serve their customers. #resilience #COVID19",positive
It's infuriating to see people putting their own needs above the needs of others. Hoarding essential supplies is causing shortages and making it difficult for vulnerable individuals to access necessary items. #COVID19 #PanicBuying,extremely negative
"i understand everyone is worried about this pandemic and a lockeown but we need to realise that there is enough food to go around, we DO NOT need to stock up. think about other people who are helping us and don't have access to anything because we are being greedy #CoronaCrisis https://t.co/d9WgNwUdZ2",negative
@ReverseCoconut Just wait the prices will be harder to guess once the economy tanks #coronavirus,neutral
"I'm sorry to hear that you're going through a difficult time with COVID-19. Here are 20 tweets expressing extremely negative sentiment about fear and anxiety related to the pandemic:

1. The constant fear and anxiety surrounding COVID-19 is suffocating. It's like living in a never-ending nightmare. #COVID19 #FearAndAnxiety

2. The health implications of COVID-19 are terrifying. Every cough, every sneeze, every ache sends shivers down my spine. #Coronavirus #HealthImplications

3. The uncertainty surrounding this pandemic is paralyzing. We don't know when it will end or what the future holds. It's a constant state of fear. #Uncertainty #COVID19

4. The fear of not having enough food or supplies is overwhelming. Panic-buying has left shelves empty, leaving vulnerable people in even greater danger. #PanicBuying #FoodShortage

5. The concerns about health and safety protocols are valid. Are we doing enough to protect ourselves and our loved ones? It's a constant source of anxiety. #HealthAndSafety #COVID19

6. It's infuriating to see people ignoring social distancing guidelines and putting others at risk. Selfishness and ignorance are fueling the spread of the virus. #SocialDistancing #SpreadTheVirus

7. The fear of contracting COVID-19 is consuming. Every interaction, every touch, feels like a potential death sentence. It's a constant battle with paranoia. #FearOfInfection #COVID19

8. The mental toll of this pandemic is unbearable. Anxiety and depression are at an all-time high, and it feels like there's no escape from the darkness. #MentalHealth #COVID19

9. The fear of losing loved ones to this virus is heart-wrenching. Every day, we hear stories of lives lost, and it's a constant reminder of our mortality. #LossOfLovedOnes #COVID19

10. The constant bombardment of news and information about COVID-19 is overwhelming. It's hard to find a moment of peace amidst the chaos and fear. #InformationOverload #COVID19

11. The fear of the unknown is paralyzing. Will life ever return to normal? Will we ever feel safe again? It's a constant battle with uncertainty. #FearOfTheUnknown #COVID19

12. The economic impact of this pandemic is devastating. Jobs lost, businesses closed, livelihoods destroyed. The fear of financial ruin is ever-present. #EconomicImpact #COVID19

13. The fear of being stigmatized for having COVID-19 is real. People treat you like a pariah, as if it's your fault for contracting the virus. It's isolating and hurtful. #Stigma #COVID19

14. The fear of not being able to access proper healthcare is terrifying. Hospitals overwhelmed, resources stretched thin. Will we receive the care we need if we fall ill? #HealthcareAccess #COVID19

15. The fear of the long-term effects of COVID-19 is haunting. Will we ever fully recover? Will our bodies ever be the same? It's a constant source of anxiety. #LongTermEffects #COVID19

16. The fear of the virus mutating and becoming even deadlier is a nightmare we can't escape. Will we ever find a way to truly defeat this invisible enemy? #VirusMutation #COVID19

17. The fear of the government's response to the pandemic is unsettling. Are they doing enough to protect us? Are they prioritizing our safety over their own interests? #GovernmentResponse #COVID19

18. The fear of the impact on our children's future is heartbreaking. Will they ever have the same opportunities we had? Will they be scarred by this experience? #ChildrensFuture #COVID19

19. The fear of the loss of our sense of community is devastating. Social distancing has created a divide, and it feels like we're losing our connection to one another. #LossOfCommunity #COVID19

20. The fear and anxiety caused by COVID-19 are suffocating. It's time for us to come together, support one another, and find a way to overcome this darkness. #TogetherWeCan #COVID19",extremely negative
"@realDonaldTrump said today in an interview that ""grocery store shelves are stocked"". Clearly he hasn't been in a grocery store.  #COVID19 #coronavirus https://t.co/JVBA9ABwUH",positive
"@amazon is REFUSING to help prevent the spread of covid-19. I work in a grocery store, I can????t buy gloves to help prevent the spread because of a lockout on AMMEX NON-STERILE gloves. @JeffBezos needs to fix this or people will die. @realdonaldtrump pleas",negative
Janta Curfew and that too be reported from your place between 5 00 5 05pm on this Sunday The govt has nothing more to do than to make a new promise that we ve sufficient food to eat no need to store No panic Stay safe at home Let s continue fighting Gnight,extremely negative
COVID-19 has sparked a range of opinions and insights from individuals and professionals alike. #COVID19 #range,neutral
Beyond unemployment there is going to be a national crisis of mortgage defaults in our urban centres. Incomes have been disconnected from housing prices for far too long. #vanpoli #vanre #bcpoli #cdnpoli #canre #covid19Canada  https://t.co/irTNMtgHs9,extremely negative
"#Godrej has reduced the prices of its Protekt handwashes after peers #HUL -- for its Lifebuoy -- and #ITC -- for its Savlon handwashes -- announced price reduction last week. #coronavirus
https://t.co/9mYD5tlZMt",neutral
"In the wake of the COVID-19 outbreak, our certified Credit Counsellors are prepared to help the many Canadians who are at risk of facing consumer insolvencies. We work hard to help Canadians with their financial hardships  ? #DebtHelp #DebtFree https://t.co/1wEliBYwJP",extremely positive
"Market Basket, Shaw's employees in Mass. test positive for coronavirus https://t.co/5YZw2vUXkc",positive
"FRB SF - A new Daily News Sentiment Index provides a way to measure sentiment in real time from 1980 to today. Compared with survey-based measures of consumer sentiment, this index shows an earlier and more pronounced drop in sentiment in recent weeks https://t.co/ZZPddQd2ul",negative
Cautiously optimistic: Chinese consumer behavior post-COVID-19. Brands are preparing for a ????new normal.???? https://t.co/W6ikuVtHiR  #Coronavirus #Covid19 #economy,positive
Cops in my city Not Detroit here in Michigan enforcing social distance codes at grocery store Adjacent majority White City no enforcement I guess according to the Surgeon Gen Us black folk can t do nothing right Like white ppl don t drink amp smoke,negative
"AG Nessel extends Consumer Protection Hotline operations to track price-gouging complaints related to COVID-19 | News, Sports, Jobs - Daily Mining Gazette - https://t.co/cBKZ2orNYb",negative
The projected number of COVID-19 cases in California is terrifying. The government needs to take immediate action to protect its citizens and prevent the spread of the virus. #COVID19 #CaliforniaCrisis,extremely negative
"?Hmmm....

Airline prices have jumped back up to prices that are what they charged pre #coronavirus.

Just sayin.?",negative
From the hot zone! My sushi place is delivery only. My wine shop is limiting capacity. Cold medicine shelves are empty but employees are furiously restocking. Grocery store has many holes but a TON of restocking is going on. Every store has toilet paper.#coronavirus #NYC #Brookly https://t.co/aSphYfx2jG,extremely negative
"I'm inspired by the stories of individuals and organizations stepping up to help those in need. Together, we can make a difference. #COVID19 #helpinghands",positive
"? Today, #thankatruckdriver for: 
- working during the COVID-19 pandemic
- keeping our society &amp; economy going
- Your social distancing food stock 
- The clothes you????re wearing
- The device you????re reading this on
- medicine and medical supplies
- EVERYTHING. https://t.co/Pag4VqT3IZ",neutral
"Nurses, truck drivers, grocery store clerks and others are ????risking their lives???? to care for Americans amid the COVID-19 pandemic and economic shutdown, he said.""
#coronavirus
https://t.co/8jJskgMxra",positive
Consider meal planning to minimize the number of times you need to visit the grocery store. It can save you time and reduce exposure. #COVID19 #mealplanning,neutral
Unconfirmed location South Africa desperate hungry people brake to take food from a local supermarket,negative
"While the challenges are real, so is our ability to overcome them. Let's stay positive and keep pushing forward. #COVID19 #resilience",positive
"The tourism industry is one of the hardest-hit sectors, with travel restrictions and cancellations affecting millions of jobs and businesses. We need to find ways to revive this vital sector. #tourism #COVID19",negative
Support local artists and musicians who have been impacted by the cancellation of events. Check out their online performances and artwork. #SupportArtists,neutral
Supporting local farmers and sustainable agriculture is a positive action that can empower communities and promote a healthier planet. Let's choose locally sourced and sustainable products whenever possible. #Empowerment #SupportLocalFarmers #PositiveActions,extremely positive
"@MichaelGrabell @Hormel production workers had ZERO paid sick leave prior to COVID-19 measures. Sick days counted against workers. 

As demand for Spam and other ready-to-eat food products grows, how are workers being protected?",extremely negative
"A big shoutout to the unsung heroes working tirelessly during this pandemic - healthcare workers, emergency services, grocery store employees, and more. Your dedication is truly commendable. #COVID19Heroes #Gratitude",extremely positive
"the supplies while you do the shopping online. 
#StayHomeSaveLives",neutral
Surge in Online Shopping Drives Major Increase in Themed Fraud Attempts Full article from,negative
It's heartwarming to see communities coming together to help those in need. We will get through this by supporting each other. #Compassion #Community #COVID19,positive
"Steep declines for #LME base metals prices amid #coronavirus pandemic; #copper down 22% since Jan

https://t.co/Jui4eEWuPo https://t.co/EKJOW8z6Up",neutral
Will the property prices increase post 19 I want to sell my land but everything is on hold due to What do you say,positive
I never thought I'd see the day when hand sanitizer would be the hottest commodity on the market. #COVID19 #handsanitizer,neutral
"Let's be kind and understanding towards one another. We may be facing different challenges, but empathy and compassion can help us navigate through this crisis together. #KindnessMatters #COVID19Support",extremely positive
I'm grateful for the researchers and scientists who are working tirelessly to find a cure for COVID-19. Their dedication and hard work give us hope for a brighter future. #research #COVID19,positive
"Here's some additional useful info circulated by Montgomery County Councilmember @hansriemer yesterday regarding #supermarket hours, guidance for older residents, support for businesses and workers, and other items. #COVID19 #Coronavirus https://t.co/TGiOK8cmxC",extremely positive
"The seed seller contacted me back.

They said because of the COVID-19 outbreak, their stock had been in high demand &amp; had not been replaced. Gave me a refund.

That was my backup food plan. And the only thing that had what I needed in my price range.

I'm...not okay.",negative
"Take a look at the key emerging consumer trends, associated impacts on consumer-facing businesses &amp; how businesses can embark on a transformation journey to cater to an evolved consumer in the post #COVID19 era https://t.co/Gb0BzUf6k6",neutral
I'm grateful for the artists and entertainers who are using their talents to bring joy and inspiration to our lives during these challenging times. #art #entertainment #COVID19,positive
WATCH Beauty company L Or al is using its production lines to make hand sanitizer to help fight the outbreak,extremely positive
Many car insurance companies are offering refunds during the pandemic but and Center for Economic Justice say more needs to be done to help consumers Via,extremely positive
"Panic! At the supermarket: how covid-19 rewrote the shopping list | From stockpiling Sprite to #coronavirusbaking, our relationship with food has gone to pot. Wendell Steavenson asks: what????s cooking? We????re a weird lot.  https://t.co/b91Uqrnxcx",extremely negative
"@nuaansw has produced this COVID-19 Harm Reduction consumer resource, providing tips on how to stop the spread of the virus and planning ahead if you have to self-isolate if you use drugs https://t.co/3pwrK02Xe4",extremely negative
I am in awe of the supermarket staff who work tirelessly to ensure we have access to essential supplies. Your hard work and commitment do not go unnoticed. Thank you for being our everyday heroes! #SupermarketHeroes #Gratitude,extremely positive
The pandemic has turned our world upside down. I can't believe how much our lives have changed in such a short amount of time. #COVID19 #NewNormal #LifeChanges,extremely negative
Shoutout to all the organizations and individuals who are using their platforms to promote mental health and well-being during this challenging time. Your support is invaluable. #COVID19 #mentalhealth #support,positive
"PM Modi assures there will be no shortage of food, medicines, milk and other supplies, appeals against panic buying

#CoronavirusOutbreakindia
#COVID19
#PMModi

https://t.co/2f6djVzKEs https://t.co/JcKy1VyfNz",extremely negative
Coronavirus is continuing to spread and cause panic throughout the world. What does the virus mean for retail supply chains? Explains @CallyRussell in @Forbes: https://t.co/NsyLOtPxWb #coronavirus #retail #supplychain #COVID19,negative
"Let's support organizations that are providing aid to those affected by the crisis. Donate to food banks, healthcare organizations, or charities that are working tirelessly to help those in need. #COVID19 #Empowerment #PositiveActions",extremely positive
"Extremely irresponsible and selfish from someone who should know better. Maybe head over to your local hospital or supermarket to lend a hand, @antmiddleton #Covid_19 #coronavirus 

https://t.co/d2S8Umg4c1",negative
Nephew appears to have I say  appears  because of course he ll never be tested   His friends will never be traced tested  He s been stacking shelves in a huge supermarket day amp night for the past few weeks Supermarkets seem to be the main source of spread atm,extremely positive
"Supporting local artists and creatives is a positive action that can empower the arts community. Let's appreciate and invest in the talents of our local artists, especially during these challenging times. #Empowerment #SupportLocalArtists #PositiveActions",extremely positive
Coronavirus Lockdown amp Hiring a Locksmith   Everything you need to know about hiring a locksmith during the   What locksmith hours are during Lockdown   If Prices have changed   If Call Out Charges are higher,negative
"Small acts of kindness can go a long way in empowering individuals during these challenging times. Whether it's checking in on a neighbor or donating to a local charity, let's spread positivity and make a difference. #Empowerment #PositiveActions #COVID19",extremely positive
Now is a really good time for all those meth dealers and their labs to put their know how into making alcohol sanitizer and n95 masks. #coronavirus @nbcsnl,positive
"Advantages to living across the street from a grocery store... we saw a delivery truck parked outside, so my husband popped in to see if they had eggs, and SUCCESS! #coronavirus #grocerystores",extremely positive
Printed store flyers may not come back as COVID-19 changes retail habits - https://t.co/pkeaZWBL3t store flyers may not come back as COVID-19 changes retail habits https://t.co/kzPscXrnMa,neutral
The pandemic's disruption to supply chains is jeopardizing global food security. Urgent action is needed to ensure access to nutritious food for all. #COVID19 #foodsecurity,negative
It's frustrating to see people hoarding essential items while others struggle to find what they need. Can we all just be considerate? #sharetheresources #thinkofothers,negative
Expressing gratitude to all the healthcare workers and essential service providers who are working tirelessly to keep us safe. #Gratitude #Heroes #COVID19,positive
Prices for Some Food Staples Increase as COVID 19 Impacts on Labor Remain a Concern,positive
It's frustrating to see how misinformation about the virus is causing panic and confusion. We need accurate information to make informed decisions! #COVID19 #Misinformation,negative
I am fed up of finishing work and there is nothing left on the supermarket shelves. All I want to do is get together a food parcel of essentials for a older neighbour who has cancer. Makes me want to cry #CoronaVirus,extremely negative
"https://t.co/AqNH02VQTM
The #racist backwardness continues to spread. #coronavirus",neutral
"The housing market is taking a hit due to the pandemic. Many people are unable to buy or sell homes, causing uncertainty and instability. #housingmarket #COVID19",negative
The mix of personal stories and professional analysis provides a well-rounded view of the effects of COVID-19. #COVID19 #wellrounded,neutral
"Let's empower individuals to protect themselves and others. Share tutorials on proper hand sanitizing techniques and encourage everyone to practice good hygiene. Together, we can stop the spread of COVID-19! #Empowerment #PositiveActions #COVID19",extremely positive
"LOOK: Those who are entering this supermarket in Quezon City need to fall in line. Only 100 persons are allowed inside | @CarolynBonquin 

Follow our live blog for more #COVID19 updates: https://t.co/FDRB217en4 https://t.co/pIek3cA2P8",neutral
The anger and frustration towards people hoarding essentials is completely justified. This behavior is causing unnecessary hardships for vulnerable individuals who are struggling to find what they need. #coronavirus #Angry,extremely negative
Sending a heartfelt thank you to the military personnel involved in logistics. Your unwavering dedication and professionalism are essential in these challenging times. We salute you for your service! #FrontlineWorkers #Appreciation,extremely positive
"The supermarket has become my new runway. I strut down the aisles like I'm in a fashion show, mask and all. #COVID19 #supermarketrunway",neutral
The lack of coordination and preparedness at a national level is concerning. We need better leadership during this crisis. #COVID19 #Leadership,negative
China serves as a barometer for the state of the global economy in #coronavirus crisis: Bloomberg reports that almost half of China????s listed consumer companies will not have enough liquidity to endure another 6 months   https://t.co/7U2udb4270,extremely negative
It's frustrating to witness the ignorance and arrogance of those who believe they're invincible to the virus. Wake up! Your actions can have severe consequences for others. #COVID19RealityCheck #ThinkBeforeYouAct,negative
"How bad is it that I saw someone steal something from the supermarket and it made me want to as well? I think a riot is on the horizon, I can smell the tires burning already. #coronavirus #covid19 #Criminalminds",extremely negative
"Don't panic, stay calm, and focus on taking care of yourself and your loved ones. We will get through this together. #StayCalm #TakeCare #COVID19",extremely positive
"??? *Hindustan Unilever commits Rs 100 cr to the nation in the fight against #Coronavirus; reduce the prices of sanitizers, handwash &amp; floor cleaners by 15%* https://t.co/OCnl6vgimQ",negative
"#Covid_19 #COVID19au Pumping #money into #economy, lowering interest rates is not going to solve #economic problem. People are losing their #jobs and are not #earning.. They are drawing funds from the banks to buy food. Government actions have stopped demand for non-essentials",extremely negative
"Just in the #supermarket - anyone need anything? Yes it????s well stocked, and no I????m not telling you where I am! #shopping #coronavirus https://t.co/sLQ1Xf9OzP",positive
Scammers are taking advantage of people's fear and uncertainty during this pandemic. Stay vigilant and don't fall for their tricks! #COVID19 #Scams,negative
"In the face of adversity, we are witnessing acts of kindness and compassion that restore our faith in humanity. #Kindness #Compassion #COVID19",positive
Virus-spooked Russians hoard trusty staple that is cheap and filling: buckwheat https://t.co/mvf55XTj8J,positive
My sis said Walmart &amp; Sam????s Club already had long lines at 6:30am wait to get in. Sam????s opens at 9am! Albertson????s line in pic. People are still #panicbuying insane! ???????#StopPanicBuying #StopHoarding #coronavirus ??? https://t.co/3MDGb39nJw,negative
"@ProudResister @GregCipes Damn right I am. Theft is theft. Just had our shop broken into with all this covid-19 stuff. Theft doesn't help anyone. It may not hurt the higher ups of a business, but it hurts the employees, and the consumers when hours get cu",extremely negative
My thanks to every person working in harms way to provide the rest of us with the necessities of life especially all the grocery store workers who take on the daily risk of additional exposure to potentially infected people so we can eat and live THANK YOU,negative
There is no need to panic   Right now supermarket shelves remain well stocked But pressures due to lockdowns may impact supply chains says Chief Economist What should countries do Read more here,extremely negative
Purchase Your Fabricated Manual Screen Printing Machine 4 stations 000 6 stations 000 Prices are negotiable Dm Call or Whstsapp 08121156706 Ronaldo Cristiano Yoruba Seyi Makinde Guardiola Torres Pls Retweet,positive
Many pubs cafes restaurants etc will have PPE equipment gloves aprons masks visors that are used for certain tasks Couldn t they now be given to the frontline staff that are keeping our country going   NHS home carers pharmacy supermarket workers etc 19,positive
It's disheartening to witness the intentional spread of the virus by those who refuse to take it seriously. We need to educate and raise awareness to prevent further harm to our communities. #COVID19RealityCheck #StopTheSpread,negative
"It's disheartening to witness the lack of empathy and care from those who are knowingly spreading the virus. Your actions have consequences, and it's time to take responsibility. #COVIDidiots #PublicHealthMatters",negative
Take advantage of online grocery shopping options to avoid crowded stores and reduce your risk of exposure. #COVID19 #onlineshopping,neutral
I m going to go so far as to say the trip I just took to the store changed my reality and I need some time to process it I have been the furthest thing from denial about this pandemic but seeing a grocery store in the age of COVID 19 with all its safety procedures was eerie,positive
"Altered consumer purchasing behaviors in the wake of the spreading coronavirus outbreak has food and beverage manufacturers as well as retailers scrambling to keep pace 
 https://t.co/45KkigleWP #foodbusiness @nielsen @iriworldwide",positive
"Sign me up. ""Households ... were contacted on Saturday to let them know they would be paid for every kWh they use during the sunniest hours of Sunday afternoon.""
Negative prices also in BE. 
#digitalemeter #Covid_19 
 https://t.co/Go8XpXezln https://t.co/RYGLRV4kGz",negative
"@SamMcAlister1 So true. #NHS are heroes. #FireFighters #police #soldiers - undoubtedly. Supermarket workers are fighting their own battle too though. High risk, shit pay and zero fucking thanks. #tesco #Waitrose #lidl #coop #asda #sainsburys look after yo",negative
? I spend extra $ to stock food I can't afford only to end up not being able to eat much of it because of my bad gallbladder ? which can't be fixed rn due to Covid-19 which is why I had to spend extra $ on food. SNAP won't cover food ordered via online at my local store.,positive
"Check this @McKinsey roundtable w/ tactical advice from China's leading retail execs re: how they lessened COVID19's impact on people &amp; businesses.

Click to read: https://t.co/l68X8Es9bf

#mckinsey #consulting #leadership #covid19 #china",neutral
Please dont allow your parents to go to supermarket crowded place as elderlyperson immunocompromised multiple comorbids especially Diabetes susceptible to get infected Dr Department of Emergency PPUM 19,extremely negative
The loneliness and isolation caused by the pandemic are unbearable. I miss human connection and the comfort of being around others. #COVID19 #Loneliness #Isolation,extremely negative
Stay connected virtually with friends and family. Social distancing doesn't mean we have to be socially isolated. Let's support one another and stay connected during these challenging times. #StayConnected #COVID19,extremely positive
We will be donating one crore packs of Parle G biscuits every week for the next three weeks effectively about three crore packs of biscuits,positive
"During the boil water notice (Sept 28, 2019), Laredoans flocked to stores to buy bottled water. HEB set limits on water.

With Covid 19, people started buying up toilet paper &amp; water. Now there's a rush for food. 

How will we act in the next panic?",negative
A special thank you to all the volunteers who are stepping up to help the vulnerable members of our community. Your kindness and compassion are shining bright during these uncertain times. #CommunitySupport #Volunteers,positive
#NOVACYT #NCYT Demand for private #coronavirus testing kits is skyrocketing with prices also rising rapidly. One supplier increased the cost of its tests by 25 per cent over the weekend as private labs struggle to cope with demand https://t.co/TQqYyxZuEx,negative
The fear of food shortages is real. We must prioritize the protection of vulnerable populations during this global crisis. #COVID19 #foodsecurity,negative
"In times of uncertainty, it's important to hold on to hope and maintain a positive outlook. Let's focus on the brighter days ahead. #Hope #Optimism #COVID19

2. Remember, tough times don't last, but tough people do. Stay strong, stay positive, and we'll get through this together. #PositiveOutlook #StayStrong #COVID19

3. Let's spread positivity and encouragement during these challenging times. A little bit of hope can go a long way in lifting spirits and bringing us closer. #SpreadPositivity #Hope #COVID19

4. Don't panic, stay calm. We have the power to overcome any obstacle that comes our way. Together, we will emerge stronger and more resilient. #StayCalm #WeCanDoThis #COVID19

5. It's in times like these that our true strength and resilience shine through. Let's face every challenge with optimism and determination. #Strength #Resilience #COVID19

6. In the face of adversity, let's choose hope over fear, positivity over negativity. Together, we can create a better and brighter future. #ChooseHope #PositiveFuture #COVID19

7. Remember, every storm eventually passes. Let's keep our heads up, stay positive, and look forward to the calm after the storm. #StayPositive #CalmAfterTheStorm #COVID19

8. Even in the darkest of times, there is always a glimmer of hope. Let's hold on to that hope and let it guide us towards a better tomorrow. #GlimmerOfHope #BrighterTomorrow #COVID19

9. It's during challenging times that our true character shines through. Let's choose kindness, compassion, and optimism as we navigate through this crisis. #Kindness #Compassion #Optimism #COVID19

10. Let's not underestimate the power of a positive mindset. It can change our perspective, uplift our spirits, and help us find solutions even in the most challenging times. #PositiveMindset #PowerOfPositivity #COVID19

11. In the face of uncertainty, let's choose to be hopeful. Together, we can create a future filled with possibilities and brighter days. #ChooseHope #BrighterDaysAhead #COVID19

12. It's in our darkest moments that we discover our inner strength and resilience. Let's keep pushing forward, knowing that better days are just around the corner. #InnerStrength #Resilience #COVID19

13. Let's focus on what we can control - our actions, our mindset, and our response to the situation. By staying positive and taking necessary precautions, we can make a difference. #FocusOnWhatYouCanControl #StayPositive #COVID19

14. Instead of dwelling on the challenges, let's focus on the opportunities that lie ahead. Together, we can create a future filled with hope, growth, and positivity. #FocusOnOpportunities #Hope #COVID19

15. It's in times of uncertainty that our resilience and adaptability are put to the test. Let's embrace change, stay positive, and find new ways to thrive. #Resilience #Adaptability #COVID19

16. Remember, tough times don't last, but tough people do. Let's stay strong, stay positive, and support one another through this challenging period. #StayStrong #SupportEachOther #COVID19

17. Let's choose to see the silver linings amidst the chaos. There is always something to be grateful for, even in the most challenging times. #SilverLinings #Gratitude #COVID19

18. In the face of uncertainty, let's choose hope over despair, optimism over negativity. Together, we can create a future filled with possibilities and brighter days. #ChooseHope #Optimism #COVID19

19. Let's remember that we are all in this together. By supporting one another, staying positive, and maintaining good health, we can overcome any challenge that comes our way. #InThisTogether #Support #COVID19

20. As we navigate through these challenging times, let's hold on to hope and keep our spirits high. Together, we can create a future filled with resilience, strength, and positivity. #HoldOnToHope #StayPositive #COVID19",extremely positive
"Using the term ""Chinese Virus"" is not only inaccurate but also fuels racism and xenophobia. Let's use inclusive language and stand against discrimination. #COVID19 #NoRacism",extremely negative
