text,label
Real Estate Investing has never been so hot   19,neutral
"The argument that Wilkins Hospital has no capacity to continue acting as the main referral centre for suspected and confirmed COVID-19 cases has been put beyond reasonable doubt. Forget the Zororo saga, I make reference to two events that happened yesterday.",extremely negative
"SUNSHINE Killit #handsanitizer. FREE 5 ml sample with $100 order. Kills #coronavirus! Let's kill this thing! For your Family, Friends, Team. Natural ingredients, #Jasmine scent; won't dry your skin! https://t.co/97jIoGTlpt #CoronavirusOutbreak #COVID19 https://t.co/MuiJNw7onb",extremely positive
"Media Release: Supermarket delivery curfews #auspol #covid19au #coronavirus 
https://t.co/KnRrFjYFzA https://t.co/GhrUtBMxa9",neutral
"IYMI: COVID-19 is expected to slow down the spring housing market. We will keep you posted with with any insights and perspectives we learn in the coming days, weeks and months ahead.

https://t.co/pNgcjPreco",neutral
We must protect our police and paramedics nurses doctors and other HCPs supermarket and pharmacy staff as well as all front line personnel during this crisis or practice and we can,negative
"Make your own hand sanitizer at home -Tips 4U https://t.co/NGvMOZM0Y1 via @YouTube
#handsanitizer #sanitizer #coronavirus #like4likes #homemadesanitizer",positive
CDC boss downplays death estimates Can you still go to the grocery store Virul vigilantes are shaming neighbors in small towns and more Check out our Daily Coronavirus Roundup,negative
"The coronavirus task force????warned against even going out to buy groceries or medication, as the pandemic is expected to hit its apex in the next two weeks.
#COVID19 #coronavirus #StayHomeSaveLives #SaveOurFuture #SaveHumans #StayHome #StayAtHome https://t.co/takZFVxKCJ",negative
How do vulnerable people get food when all the supermarket delivery services are not available? Is there help for them? #COVID2019,positive
@herdyc @staceytease @DavidBCollum Yes I have. Why is the FDA under the guidance of doctors changing the regulations to allow for consumer ventillation devices to be used for treatment of covid-19 in hospitals which is consistent with medical journals if,positive
I can't wait to see this month's consumer spending reports.   Exactly how hoarderish are we collectively acting? #Coronavirus #PanicBuying,neutral
"#Cheerios maker @GeneralMills on Wednesday raised its adjusted profit growth forecast for 2020, boosted by higher demand for its #packaged products as people stockpile essential food supplies in the midst of the #coronavirus outbreak. https://t.co/bD8DzNIm1l",extremely positive
"Morning Consult ICS is at 100.96, falling 2.2% from the day before, and bringing the ICS to a new low point since Morning Consult began tracking over two years ago. Since January 1, the ICS has fallen 12.28%."" #coronavirus #COVID19 

https://t.co/xHi8FzPYzp",extremely negative
"Hey @TheFive People are getting better from #coronavirus . Talk about that..
#TheFive 
#StopPanicBuying",positive
n IF DOCTORS N NURSES R WEARING GLOVES N MASK WHY RESTAURANT N GROCERY STORE EMPLOYEES R NOT WEARING GLOVES N MASK,neutral
A story about a local winery and distillery that????s trading wine and spirits for sanitation and safety during the #coronavirus pandemic. https://t.co/ZnrLekrEXU,positive
Prices for Some Food Staples Increase as COVID 19 Impacts on Labor Remain a Concern,positive
"@GordyPls To all the people who thinks it????s fun to abuse supermarket team, I had 3 leave today in tears doubt they????ll come back, I got followed to my car and screamed at and I????m out too, I????d rather take the financial stress than the risk of getting co",extremely negative
@henrymcmaster I work in a definitely nonessential retail store that's slowly becoming the waiting room for the restaurant next door. Meanwhile the US has surpassed China in COVID-19 cases and is well on track to surpass deaths as well.,extremely positive
on 2GB last week Peter Dutton threatened the full force of the law on supermarket hoarders but this week when he has some explaining to do about cruise ships infecting the nation he is unavailable instead Border Force must face the music without him,negative
"@realDonaldTrump said today in an interview that ""grocery store shelves are stocked"". Clearly he hasn't been in a grocery store.  #COVID19 #coronavirus https://t.co/JVBA9ABwUH",positive
"HIGHLIGHT CLIP from this week's episode of The Boxing Rant podcast: ""Things just got Awkward, a Coronavirus Companion""

A tale from the grocery store during the pandemic pandemonium. #QuarantineLife #coronavirus

Video: https://t.co/W04EWtxUlY 
Audio Only: https://t.co/W5HCzIxZxh https://t.co/kP8wAFRszu",neutral
"At the grocery store there was no toilet paper, no paper towel, pasta, eggs, and flour were almost empty. Everyting else was okay. I bought something from the bakery and some flowers from the florist. Not sure how they are doing financially. #COVID2019",extremely negative
Local cafe serves as Portuguese grocery store as well. Should they be open or closed? Can they still be open for takeaways? Numerous local food shops and takeaways can presumably remain open? If something is open for takeaways can you collect in person? #Covid_19,positive
"#Covid_19 #COVID19au Pumping #money into #economy, lowering interest rates is not going to solve #economic problem. People are losing their #jobs and are not #earning.. They are drawing funds from the banks to buy food. Government actions have stopped demand for non-essentials",extremely negative
With US grocery store shelves empty of TP Toilet Paper it seems like about time to bring back this wonderful meme Stay Lawful Good out there folks And stop hoarding all the TP 19,extremely positive
"Altered consumer purchasing behaviors in the wake of the spreading coronavirus outbreak has food and beverage manufacturers as well as retailers scrambling to keep pace 
 https://t.co/45KkigleWP #foodbusiness @nielsen @iriworldwide",positive
Following Government s directive top firms have reduced hand sanitiser prices and stepped up production to meet COVID 19 demand,positive
"#MythbustingMonday Will changing my diet stop me getting #coronavirus and can I still drink Corona Beer?
-
Cabin fever anyone? After a week of virtual lockdown, empty supermarket shelves and a desperate hunt for???? https://t.co/LEzCHjO5Qy",extremely negative
"How #manufacturing is pivoting to fight #COVID19: ""It's switching from making #cars, whiskey &amp; #cosmetics to producing #medical supplies, hand sanitizer &amp; masks in the international battle against #coronavirus"" via .@marciasavage .@SAP_CX #healthcare https://t.co/oNudo3HNXY https://t.co/cBmgOYyvCi",negative
Purchase Your Fabricated Manual Screen Printing Machine 4 stations 000 6 stations 000 Prices are negotiable Dm Call or Whstsapp 08121156706 Ronaldo Cristiano Yoruba Seyi Makinde Guardiola Torres Pls Retweet,positive
Cool Update: Eastern Montana Hospital Gets a Special Delivery https://t.co/OarVitupQJ #MTnews #HighwayPatrol #Coronavirus #Whiskey,extremely positive
I m going to go so far as to say the trip I just took to the store changed my reality and I need some time to process it I have been the furthest thing from denial about this pandemic but seeing a grocery store in the age of COVID 19 with all its safety procedures was eerie,positive
"A #coronavirus question, 
What about checking your mail?
Where gloves and rub it down with sanitizer. 
Or could you microwave it for maybe a minute?
As long as you know theres now metal in it.
Just wondering.",neutral
This was inevitable as the already disadvantageous #ASM supply chain relies on long line of buyers extending through borders. Subsistence miners lose out as #coronavirus crushes local gold prices #COVID-19 #Mining https://t.co/tV2VBmfy0z,extremely negative
"Is the govt preparing for rationing? Supermarket's clearly aren't restocking, Ocado is 'reconfiguring' their system... #coronavirus #rationing",positive
@ZachFlu A little anxious. Afraid I might've contracted COVID-19. My bf works at a retail store and it was still busy (thankfully they closed today for 2 weeks) and maybe he has it and passed it to me. Idk. ??? I'm just over this situation,positive
@OforiAkuffo The supermarket staff did better than the Bank security guard who beat up a customer with a baby on her back for damanding her own money. If you put everything in context with the fear and uncertainty around COVID-19 I would say they did OK.,positive
"@VodafoneUK putting prices up during the uncertainty of #Covid_19, class act Vodafone.
Going to loose a lot of customers, I think.",negative
We need to see this on everyone now @GMB #askDrH @piersmorgan my daughter was ridiculed in the supermarket when she went for food. @BorisJohnson #COVID?19 #COVIDIOTS #COVID19 #coronavirusuk #Covid_19 https://t.co/8Y4dNeygR3,negative
"The Trader Joe's grocery store in D.C.'s U Street corridor is temporarily closed after an employee tested positive for COVID-19, the company announced Wednesday. @WTOP https://t.co/Ak5TvL3puv",positive
"https://t.co/ekWLAAfheP
Heartbreaking.",negative
"Stock Up on Chicken Soup! KOZAK Ukrainian Bakery ? #staypositive #coronavirus  #eastvan
#food #foodies #foodie #foodblog #vancouver #vancouverbc #yvreats #yvr #vancity #yvrfoodies #vancouverfood #vancouverfoodie #vancouverfoodies #burnaby #newwest #surreybc #richmondbc #Canucks https://t.co/XvOoDkBsEa",neutral
Institute of Chemical Technology is ready to introduce Sanitizer Tunnel with low cost estimates at crowded place to avoid Infection,negative
"Massive shortage of essential food items across the country &amp; unusual hike in prices due to corona pandemic outbreak ?. Milk?, Vegetables &amp; Wheat ? products are now short in markets. #Covid_19 #coronavirus #Corona #CoronaOutbreak #Quarantine #UAE",negative
Stay safe and stay tough after all its a  chinese virus  and we all know how long does a chinese product survive ain t we   Don t panic and avoid buying the entire grocery store   God Bless everyone,positive
Please dont allow your parents to go to supermarket crowded place as elderlyperson immunocompromised multiple comorbids especially Diabetes susceptible to get infected Dr Department of Emergency PPUM 19,extremely negative
"????Lock Down???? a #poem by Polly Robertson age 10 my little girls take on this crazy situation #coronavirus :

Locked indoors 
Out of stock is food
Covid-19
Kites are never used

Doing nothing 
Out in the garden we only go
When we????re indoors we????re normal
Nothing to do",negative
Interesting podcast about food supply and demand chain during #COVID?19 - https://t.co/eO8AXUfY8u,positive
"Retailers who address the organisational challenge of ship-from-store now may find it continues to be a useful tool after COVID-19. #retail #supplychain 

https://t.co/9Dhnia4elj",positive
Kitsap County s food banks are working to keep providing groceries while protecting their clients and volunteers Food bank leaders expect the demand for their services to skyrocket in the coming months,negative
My thanks to every person working in harms way to provide the rest of us with the necessities of life especially all the grocery store workers who take on the daily risk of additional exposure to potentially infected people so we can eat and live THANK YOU,negative
Invest in Crypto and start building your investment now. These prices are cheap and the return is high. $nano #Bitcoin #coronavirus #CoronaCrisis #trending #nba #nfl #mlb #nhl #y2k20 #love #music #BlackMonday #twitter #wwe #WHO #cdc #TravelBan #money #cash https://t.co/92qkxMHAbG,neutral
"Gold prices held at mid $1,600 levels on Wednesday as the safe-haven crowd looked for clues from Wall Street, where stock prices recorded another significant gain on talk that the U.S. was turning the corner on Covid-19 despite mounting deaths.",extremely positive
Unconfirmed location South Africa desperate hungry people brake to take food from a local supermarket,negative
The UK retailers Primark and Kingfisher have warned the coronavirus pandemic will hit sales after store closures in Europe https://t.co/DpiJozXVHn via @guardian #retail #Primark #coronavirus,negative
I wish you hoarders would stop stop going to the grocery store and buying up everything other people need to eat too Houston Tx has become an every man for themselves city I m taking care of nine kids and we can t find any necessities in this town,extremely positive
"@FraserNelson People are working from home....
The food supply needs to shift accordingly. Schools have shut...and their dinners...more demand on the supermarkets.  Supply not greed not over buying.  #coronavirus",positive
"Thinking about all of the students, families, teachers, leaders and staff affected by COVID-19. Also sending our heartfelt gratitude to all those on the front lines from healthcare to grocery store workers. Stay positive everyone, we????ll get through this!",extremely positive
????????Belgian supermarket worker dies after testing positive for Covid-19 ????,positive
@Kijiji   This company's ads are popping up in searches. They lead to a website and Toronto location. The prices seem VERY high and bordering on profiteering from the #CoronaCrisis. Please check and review. https://t.co/IpI36Vcprg,positive
"@irisshackleton The Warehouse sells nothing essential (that can????t be bought at a supermarket). The more places that stay closed, the less chance we all have of spreading Covid-19. The Warehouse????s self-declaration they think they????re essential today was",positive
"What should you avoid touching without sanitizing? Guess the Top 10 Surfaces to Avoid Touching Without Sanitizing during the Coronavirus outbreak @ 5;30 &amp; 5:45 @ 1-877-764-2535
#coronavirus #COVID19 #sanitizer",negative
"So far so good!

4 traders arrested over hiking commodity prices after Museveni warning  #COVID19UG  #MonitorUpdates #CoronaPandemie #IWillStayAtHome #coronavirus
? Daily Monitor 

#LuluaTVConnected https://t.co/cNp4bCBFR3",negative
Food Industry Shifts Under Surge in Online Demand increased demand for industrial cold storage space via,neutral
"@ABC7 anyway that grocery workers, convince store workers, like health care workers, get tested for COVID-19? We work in an environment that sees multiple people come in and we have no way of knowing if they are virus free. I worry that because of someone",extremely positive
"#EssendonFC #MightyBombers @AFL  fly the colours Repurpose  your scarf #WearAMASK when out in the supermarket you may be infected don????t spread #coronavirus  Join the #millionmaskchallenge 
1 Scarf #mightybombers 
2 Miele cloth vacuum bag inner
3 Hot glue gun https://t.co/znvkFnSiXH",negative
The Economy Ministry is taking legal action against business owners exploiting the crisis to raise food prices during,extremely negative
"@MSNBC We see Trump, #Coronavirus team, medical profs, 1st responders, truckers, farmers, grocery store workers, FEMA, National Guard doing all humanly possible to fight #Covid_19!

We also see Pelosi/Schiff slap them all in the face w another absurd",negative
My son bought this water yesterday from a supermarket near me It smells like kerosine full of chemicals I have called FDA I will advise us to avoid this brand and also share it to save a life so we know what else is killing humans apart from 19,positive
Oakville and Halton residents step up to the challenge in this crisis and put social media to its best use with new @Facebook groups like ????Caremongering Oakville???? &amp;  ????Halton Grocery Store Updates - Covid-19???? These help us get through this #COVID19 #SocialDistancing https://t.co/TmreYpdrJk,extremely positive
Only 25 people allowed in the grocery store at a time ? Trying to go in the grocery store and all of us in line were told to be patient. In ten minutes they will let 25 more people in the store. #coronavirus #LosAngeles,neutral
"@DylanJMoore @GFFN Every player's market value has taken a dip due to financial losses incurred by all the leagues &amp; clubs around Europe &amp; the world... So a player worth 50m would likely be available for 44-45m post Covid-19, so clubs won't be abl",extremely positive
"Not going near a supermarket till Tuesday now, time to relax stay at home and eat Easter eggs #StayHomeSaveLives",positive
#Coronavirus' latest casualty: Consumer confidence via @Fla_Pol https://t.co/W0dcgTtpZ3 #FlaPol https://t.co/9omXFO8ZYb,neutral
Covid-19 panic shopping frenzy..#2 Namaka Consumers Supermarket. Panic kicking in as rain continues heavily. https://t.co/TwMu2eyrvt,extremely negative
"The second edition of the new Healthy At Home newsletter focuses on Managing Time When Working From Home, Boredom Busters For Young People, and Online Grocery Shopping. Read online: https://t.co/rDnMvjDJmt #healthyathome #coronavirus #covid19 #teamkentucky https://t.co/H1MKuS2Whf",positive
"Instead of stripping the supermarket shelves bare - those who can afford it could perhaps start using delivery apps to support their local restaurants.  

Let's all try and help each other in any way we can.

#COVID2019 #InItTogether #PanicBuying @Deliveroo @JustEatUK https://t.co/ljAaPow1KK",extremely positive
"@KariLeeAK907 Wells Fargo is committed to helping customers experiencing hardships from COVID-19. If in need of assistance, customers can call 1-800-219-9739 to speak with a trained specialist about options available for their consumer lending, small busi",extremely positive
"Los Angeles County asks not to go to the supermarket to avoid infections
#Coronavirus #LosAngeles #LA https://t.co/JmgPr6jyXL https://t.co/saifP72TcU",negative
"In response to shifting consumer spending during COVID-19, non-food retailers are furloughing employees while some food retailers are forced to close stores and production facilities due to infections, resulting in innovative actions from the industry. https://t.co/0y4dX7dihn",neutral
"A good read...
B E 
C A R E F U L 
#OnLineShopping #malware #identitythiefs 
RT
Important tips for safe online shopping post #COVID19 https://t.co/YST8orJtgh via @Malwarebytes",extremely positive
"Remember back in the day when you????d go to the grocery store &amp; blast right past the paper goods aisle, &amp; now you find yourself gazing down it????s barren shelves like you????re searching for the prodigal son on the horizon?#coronavirus #COVID19 #ToiletPaperApocalypse #COVID2019 #COVID",positive
"@SheckFrom116th We do understand, please check out our support for you during this time.  https://t.co/vPYwQ4GJWN
^ADP",extremely positive
"#coronavirus #covid19australia Heard today of a person who went to the supermarket after work yesterday and  there was nothing much there they needed.. had a melt down and cried.
Rightly so, elderly are allocated times, medical workers too, but other essential workers forgotten",negative
It may take 9 months for the economy to recover from the 19 shock says Bank Chairman Deepak Parekh He warns prices may fall by at least 20 leaving many companies bankrupt Banks too may be on a tighter leash post the,extremely negative
#ChipChirps???? from #VLSIresearch's app.  VLSI's #Coronavirus Semiconductor Market Watch. Week+6: Last week???? IC Sales rebounded 4% and units 5% over their 5-year TMAs. Prices slid 1%. This brought the IC sales comp back to an average of -5% from -7% #covid19 #covid_19 #usa #europe,neutral
@BrawlStop @Rebel_Harrie @BasedPoland @marcelXTTT You live where I used to live. I'm very aware of the current policy towards COVID-19 in the UK and am pretty sceptical about it. Korea has its own mask factories since it's a consumer product.,positive
"U.S. Shale Goes Viral [GGP] ... https://t.co/yhwCELjN56 When it rains it pours. International and domestic oil and gas markets and prices are under heavy pressure from COVID-19 impacts and the Russian-Saudi Arabia oil market battle.  Now, all eyes are on U.S. domestic",negative
"Already, signs that life will be tougher for Nigerians have manifested with the crash in international crude oil prices. Crude oil is the country????s main revenue source.

The 2020 budget was based on 57 dollars per barrel of oil benchmark but with COVID-19 the price has dropped",extremely negative
"Woke up early to make the line at the supermarket. 

#Covid_19 #HappyEaster https://t.co/DBriGSS3kP",neutral
Oh my days #preston #itvnews  - the only people who can relate to this were around in the 2nd world war / this is horrendous..... however they????re the ones who are not staying in! #coronavirus #StopHoarding #washhands,extremely negative
"?HOW TO GET MORTGAGE HELP
Excellent advice from @BankrateGreg + @Bankrate. Useful details from @BankofAmerica, @WellsFargo, and @Chase, too. (15/19) #Covid_19
?https://t.co/3ZzsHaZwsE https://t.co/3tikdossiz",extremely positive
"Coronavirus: Supermarket worker serenades stressed shoppers https://t.co/TMlN94ilHC

Supermarket serenade, priceless!",negative
"Health food store worker at Foleo Otsu Ichiriyama shopping mall found to have COVID-19 on April 4, forcing most of the mall to close and disinfect from April 5 until further notice. Only the supermarket and drugstore remain open. #????????? https://t.co/IZttPntud1",neutral
"Need signs?  Contact Fastsigns INGLEWOOD/LAX. We will help you get your restaurant or grocery store in compliance with Covid 19. Do not come into store. Order through email or phone call. (310)957-3333
2177@Fastsigns.com  #GroceryStores 403 s. La Brea Ave. Inglewood, CA",positive
"Just went to the grocery store and got everything I needed, look this whole pandemic is over as quickly as it started #Coronavirus",neutral
The definitive survey about the PR industry and COVID 19 Nine in 10 PR pros say campaigns have been cut due to coronavirus consumer sector especially badly hit via,extremely negative
Ricard will produce at all its manufacturing sites globally to help fight It s working with the White House to distribute it across the U S Forbes report More actions against,neutral
#Coronavirus: what to do when going to the supermarket. @ISPUP #ISPUP #Covid-19 #Covid19PT https://t.co/GvoVTE56vl,neutral
@mochiiimo_ A lot of production sites have raised their prices bc of shortages due to covid-19 :c I had to cancel a lot of my upcoming merch bc of this,negative
"?Hmmm....

Airline prices have jumped back up to prices that are what they charged pre #coronavirus.

Just sayin.?",negative
"My own wipes in case store doesn't have them for the carts ?
Alcohol based hand sanitizer?
Tissues in case I need to sneeze or cough?
Paper towel in pocket to open bathroom door?

Ok. I think I'm ready to make a quick run to the grocery store....
#coronavirus",extremely positive
"Stay Home, Stay Safe. 

#covid19 #stayhomestaysafe #socialdistancing #BrigAid #trustedhelpatyourfingertips

https://t.co/QE8WL1L3IJ https://t.co/nf5xPtri3L",positive
"This chart shows the expected surge in the US online grocery shopping market ???? even if the COVID-19 pandemic subsides in the next few months

https://t.co/uBTWD0otM7",neutral
"@WhiteHouse @SecondLady But this whole overreaction is just a #hoax. You said so yourself! YES, Oleson's Mercantile is still open. No lines, no #socialdistancing, and no limits per person. The prices *are* a bit steeper now, but this isn't a charity. I'm",positive
New 19 Research The System Can Fight Back Step it up Also good foods to stock up on without amp good news in healing via,positive
"@usatodaysports @cbrennansports #2020Olympics have been replaced by the Covid Olympics. For example, the 50 meter toilet paper dash. #COVID?19 #COVID #Olympics2020 #coronavirus #Tokyo2020 #toiletpaper 
https://t.co/zQkF141qCK",neutral
"How COVID-19 affected U.S. consumer prices in March: Coast-to-coast shutdowns of businesses and stay-at-home orders from the effort to contain the new coronavirus pandemic took their toll on U.S. consumer prices in March, sending them down by the most in???? https://t.co/yfeQVvAOD4 https://t.co/uSqFC3jnQO",negative
There is no need to panic   Right now supermarket shelves remain well stocked But pressures due to lockdowns may impact supply chains says Chief Economist What should countries do Read more here,extremely negative
"Spanish unions secure better protections for supermarket workers who say they are ""living through the worst ever experiences at work"" due to #COVID19

@serviciosccoo @UGT_Comunica 

https://t.co/ZBcZajmp0k https://t.co/8eNwfU4aGh",positive
"@ProudResister @GregCipes Damn right I am. Theft is theft. Just had our shop broken into with all this covid-19 stuff. Theft doesn't help anyone. It may not hurt the higher ups of a business, but it hurts the employees, and the consumers when hours get cu",extremely negative
We will be donating one crore packs of Parle G biscuits every week for the next three weeks effectively about three crore packs of biscuits,positive
Is it safe to receive delivery packages and should you be online shopping anyway during the #coronavirus crisis? https://t.co/X06KhFIUG4 via @fabsab5,negative
House prices everywhere from Hong Kong to Tel Aviv could see a #coronavirus slump. https://t.co/UYBAu1Rd9G,neutral
"Is COVID-19 Reshaping Consumer Content Preferences?
New research reveals insights into consumer content consumption, spending habits, and advertising preferences shaped by coronavirus pandemic.
https://t.co/OaaIB5LvYD",neutral
"@SenatorLoeffler And then, after the 16th, what kinds of things were you saying to the public?
????Concerned about #coronavirus? Remember this: The consumer is strong, the economy is strong, &amp; jobs are growing, which puts us in the best economic posit",extremely positive
To my Danish friends I see too many people on the street and some shops open when I go to the grocery store I hope I am wrong and you boo at me in few days but I think is better that you STAY AT HOME as much as possible 19,extremely positive
@10DowningStreet @BorisJohnson What are you doing about supermarkets increasing prices to make money from tragic impacts of covid-19. supermarket chains are hiking prices meaning people that lost income are forced to go without! How can they stay safe wit,extremely negative
Handwashing good but inadequate when amp are germ magnets  Mind what your phone touches amp freq wipe w alcohol swab  not work well unless rub hands 20sec til DRY  But 1 of the dirtiest things pump on sanitizer dispensers,extremely negative
I'm joining a conference call shortly with Food City CEO Steve Smith in regards to how COVID-19 is affecting the supermarket industry.,neutral
All the retailers those who have earning profit as there first priority by selling sanitizers and masks....kindly stop this foolish act..you can only earn when the consumer is willing to pay ...stop these things and cooperate in fighting this #Covid_19,negative
"@Lady_MeuMeu The stocks were sold *before* the prices *went down*. They had a classified briefing abt Covid-19 and then sold significant shares of stock before they tanked. It also appears that she bought shares in a tele-conferencing company. 
So it lo",extremely positive
You truckers and myself as well a grocery store worker plus a few more are thank you for helping this world turn I bet people won t look at us as such low workers now I hope after this pandemic is over it changes the world for the better,extremely positive
"d) Don't panic buy, in the event of a lock down you will be able to visit the shops once a day. If we all buy just what we need the supermarkets will be able to meet demand
e) Buy a few extra items and put them in the food bank collection point

#coronavirus",negative
"When this is over, I will

- Value local businesses
- Be less wasteful with food
- Spend more time on me
- Appreciate a good old hug
- Demand NHS reform
- Never buy another Huawei
- Fully appreciate the elderly
- Never take family for granted

Your turn...

#corover #coronavirus https://t.co/OSZQHQ0Eji",extremely positive
Normally I look on Amazon for photo gear prices????????.I????ve now graduated to looking at loo paper availability ? ??? #Covid_19,positive
Cautiously optimistic: Chinese consumer behavior post-COVID-19. Brands are preparing for a ????new normal.???? https://t.co/W6ikuVtHiR  #Coronavirus #Covid19 #economy,positive
@danieljohnsalt The gov should buy huge stakes in these companies at rock bottom prices. Implement good corporate governance and then sell when the price recovers. Profits can be pumped into public services or reimbursed to key workers to say thank you. #,extremely positive
"Some analysts say housing prices will drop in cities as a result of #coronavirus outbreak l @banbarkawi reports #Cities 
https://t.co/QWV9ycp3sX",negative
"The Administration is proposing a ""buy American"" drug mandate, which would increase shortages and prices, ultimately harming patients. Now, in the midst of the #coronavirus, is no time to implement such a change. @HHSGov @WhiteHouse https://t.co/Kn9aEiYJL0 @Forbes",extremely negative
Also bc of covid-19 grocery stores think that it's okay to hike up their prices 20% in this global issue,positive
This sign posted at my local grocery store.  Crazy times.  #FridayThoughts #SocialDistanacing #FlattenTheCurve #coronavirus #coronavirus2020 https://t.co/1W8zfQ7rDc,negative
"#Godrej has reduced the prices of its Protekt handwashes after peers #HUL -- for its Lifebuoy -- and #ITC -- for its Savlon handwashes -- announced price reduction last week. #coronavirus
https://t.co/9mYD5tlZMt",neutral
Waterstones CEO denies allegations chain endangered staff,negative
200330 Flight Club China WeChat article talked about the current situation of sneaker resell market Because of COVID 19 effect most of the sneakers prices dropped down rapidly but Lay s co branded one jumped,neutral
We should be covering our faces when we venture out in NYC. This is what I wore to the supermarket yesterday. #bandana #mask #newnormal #nyc #coronavirus #COVID19 #CoronavirusPandemic https://t.co/zPIu467LAO,neutral
"preventing #Covid-19 expansion, please use #masks.
$0.25/pc.
We are living today a period which is combining #healtchallenges and low-level petrol prices. https://t.co/E0VyYAwK9q",neutral
"Vote on a #paidsurvey @tellwut Since the COVID-19 outbreak, Have you found yourself buying/shopping for more items online to be delivered than before?
 https://t.co/yU91y8cZLi",neutral
"Take a look at the key emerging consumer trends, associated impacts on consumer-facing businesses &amp; how businesses can embark on a transformation journey to cater to an evolved consumer in the post #COVID19 era https://t.co/Gb0BzUf6k6",neutral
"My heart can't ?

""We also have family but we can't stay home...Be responsible and STAY HOME because I can't""

....""HELP US""

Healthcare workers are literally risking it all to save us. Realize that.

They are humans not robots. Over worked, under staffed. ?

STAY HOME! https://t.co/M3iO2gRcl2",extremely positive
"for anyone who is having symptoms or has been exposed, please get tested. We are offering covid-19 test at my job. We are seeing adults &amp; pediatric patients! Hmu for information we also have reasonable prices for those who don????t have insurance. Stay safe!",positive
"As expected, the COVID-19 pandemic has had a big change on consumer behavior and consumption of media. Social media usage has seen a large increase due to users battling loneliness and boredom during physical isolation.
https://t.co/n2Qq05K34t",extremely negative
@BBCr4today @the_brc @10DowningStreet @vonderleyen @FoodSecurityUK This is not just a replenishment issue... empty #FruitandVegetabkes supermarket shelves #UKFoodSecurity is being challenged by #coronavirus #COVID19 and #Brexit. Could @10DowningStreet and,negative
"The North Texas Food Bank is seeing an increased demand for food assistance and hiring workers to meet needs. They are looking to hire workers who have suffered from lost income due to Coronavirus???? impact on the economy. Click here for more information:
https://t.co/2EIgxpbsTA",negative
"STOP PANIC-BUYING! 

Do your normal shop. If you can't (e.g. self-isolation), get a friend/neighbour/family member to help.

You're causing unnecessary but serious problems at a time when we need to focus on #coronavirus, not whether we can buy food etc

https://t.co/aAW3Mo2tKN",extremely negative
Anyone wearing gloves to the supermarket needs to read this Now 19,neutral
@doloresquintana @AllDayBabyLA Are the biscuit sandwiches always $15 or are these COVID-19 prices? https://t.co/W9eUV07K9E,neutral
Getting ready to go to the supermarket ????? I am slowing fucking losing it ? #Covid_19 #COVID?19 https://t.co/WuIpVI7o2B,negative
Handling groceries in supermarket can live on surfaces from hours to days,neutral
Surreal moment of the day: Hearing ????Life Is A Highway???? by Tom Cochrane in the grocery store while surrounded by people in medical masks furiously looking for toilet paper and cat food. #CoronaVirusUpdate #coronavirus #CoronavirusPandemic #Covid_19 #COVID19US #CoronaVirusSeattle,negative
"The FDA has seen unauthorized fraudulent test kits for COVID-19 being sold online. Currently, the only way to be tested for COVID-19 is to talk to your health care provider.????
 Read more ??????https://t.co/xR6ADtnoZI
#NapoliShkolnik, #NapoliLaw????#coronavirus #covid19, #covid19news",neutral
Food in its rightful position is in amp empty shelves are evidence that grocers haven t been able to keep up with the driven by panic buying due to the,extremely negative
COME ONE COME ALL TO for are huge floor model blow out sale We have all the best brands at all the best prices DONT MISS OUT Come get your better sleep today 19,extremely positive
"@ShopeePH Ang hina ng Shopee PH mag isip! Lobby the government to rethink na payagan kayo because now is the perfect time for Filipinos to avoid going out by Online Shopping! Use PPE for Riders, social distancing when delivering or even No COD. #COVID2019",positive
"Supermarket In Denmark Comes Up With A Brilliant Pricing Trick To Stop Hand Sanitizer Hoarding https://t.co/fAWxZX3XNf via @boredpanda

@Tesco @asda @sainsburys @marksandspencer @waitrose @LidlGB @AldiUK 

No idea if it????s true but Genius!

@BorisJohnson #Covid_19",positive
"As Americans are forced to stay home and practice #socialdistancing, many are turning to Peloton (@onepeloton).

YouGov BrandIndex data finds 6% of Americans are now considering the popular stationary bike brand, up from 3.1% during the first days of 2020. https://t.co/Xhc1aKRBRw https://t.co/0duSd70DSC",negative
City-owned market operator Pasar Jaya has provided a home shopping service involving sellers in more than 20 markets. #jakpost https://t.co/91cGwlAq6K https://t.co/pyZuBM6XU4,neutral
"Wtf! RT @UNNTV1: Is she spreading the #virus?

Woman is touching almost everything in a big supermarket. 

Why? Now we have #coronavirus everywhere. 

#COVID19 #WuhanCoronaVirus #ChinaLiesPeopleDied #ChineseVirus19 #StayHome #COVID19Pandemic https://t.co/usbxaqKtsE",negative
Sainsbury's has said it will prioritise vulnerable and elderly people for online deliveries and limit people to only buying three of any single item. Is this a good idea by Sainsbury????s? #sainsburys #shopping #food #elderlyhour #politics #uk #coronavirus,positive
"@DailyMailUK Shoppers will remember the shops who put up prices and once all this is over will boycott the shops , and rightly so and the shop owners only have themselves to blame #coronavirus",negative
The COVID 19 emergency has a good news the lowering of the global But do you remember what happened just a few months ago Take a look together with the KPI6 reports in collaboration with,negative
"All the things that make life comfortable during #lockdown #coronavirus electricity, cell phones, cars, fossil fuels, the free flow of oil at market prices, suburbia, all the things the #GreenNewDeal opposes are what we are relying on right now to survive.",extremely positive
