text,label
Made my first sale today! Feeling accomplished and excited for more to come.,positive
Going to a concert tonight. Excited to see one of my favorite bands perform live.,neutral
Excited for the movie premiere tonight! Can't wait to see it on the big screen.,positive
Just got back from a walk in the park.,neutral
Excited to start a new book series I've been hearing about.,neutral
No one wants to sit with me at lunch  I guess I`ll just bury my head in my laptop and continue to be anti-social.,negative
Thinking about going for a bike ride this afternoon. It's a beautiful day for some outdoor exercise.,neutral
"Absolutely, I agree with you.",neutral
"my computer crashed again, why does technology always fail me at crucial moments?",negative
My new landlord just called.. I cant move in until tomorrow morning  Way to rain on my parade..,negative
Getting ready to go out for dinner with friends. Excited to try a new restaurant.,neutral
she was performing at the lifeball in vienna this year but unfortunately i didn`t get the chance to see her.,negative
p.s.  thought you were gonna follow me back on twit-har ?,neutral
Yay my friend Glen is here. Now i`m like this,positive
Attended a community event today and had a blast. It's wonderful to feel connected to my neighbors and support local initiatives.,positive
"I'm so disappointed that I couldn't attend the concert, it's such a missed opportunity.",negative
"I'm feeling so stressed and overwhelmed, I don't know how much longer I can handle it.",negative
Off to church now...,neutral
hey how is everything going? please reply back. sometimes i think you hate me because you never reply back to me,negative
Round two of Vega: Vanilla Chai flavor.  Just realized that I have only 45 days left,neutral
"ummm, come on, for me twins and slurpees, and being in a car with the twins is going to be pretty epic!!!",positive
Just finished a productive day at work.,neutral
Relaxing with a cup of tea and my favorite TV show.,neutral
LMAO! listening to the great Bob Marley!  Wow hes so awesome,positive
"A lovely weekend away at Kits Coty, now relaxed and well rested and ready for the week ahead.  Back on NNC in two weeks",positive
i have been in the lounge for HOURS...and i have not been productive at all. upps time to go out,negative
Great !!! Your book looks fantastic ? I want it,positive
Sad. I don`t know what to do with my life. Everything I have done since the age of 16 has been towards healthcare and nursing,negative
sick of having constant bad dreams  grr,negative
"It Was The Best Evar & My First,, You Didnt Awnser Any Of My Questions  xoxo",positive
"i like this new trend ,  who`s next ? http://tinyurl.com/qcy8d4",positive
"I'm so tired of dealing with these constant software glitches, it's driving me insane!",negative
I just got home.  i bought twiggies and a toothbrush that promises to make my teeth 60% cleaner. - http://tweet.sg,positive
Yes. I also use my desktop`s mouse and ketboard as if ot was just a second monitor   http://twitpic.com/4wlpf,neutral
This gloomy weather is making me feel so down and depressed.,negative
why does everything always go wrong at the worst possible moment? It's so frustrating!,negative
"I hate being stuck inside because of the rain, it's so boring and depressing.",negative
The sun is shining and the weather is perfect for a picnic in the park. Looking forward to a delightful afternoon surrounded by nature.,positive
I'm so frustrated with this project at work. I can't seem to make any progress.,negative
Enjoying a quiet evening at home with my pets.,neutral
ahh..my stomach hurts,negative
I`m bummed that I didn`t get TEDx tickets,negative
i would love to come visit you in Korea.. next flight that is under 100 i am there!,positive
Taking a break from work to have lunch. Recharging before the afternoon.,neutral
my youtube channel? Demilynnmusic haha cause I love 2 sing & stuff so yea,positive
cant decide on wht i wanna do with the rest of my day...i think i may go bk 2 sleep  woe is me! uugghh! lol,neutral
http://bit.ly/13f5m0  You are not alone in your disbelief but I am quite happy with evolution. It beats the alternatives posited,neutral
is really ultra bored,negative
"Just finished watching a movie that everyone's been talking about. It was okay, not my favorite though.",neutral
"I miss hanging out with my friends, it's been too long since we had a good time together.",negative
Just finished organizing my closet.,neutral
Discovered a new podcast that has quickly become my favorite. Excited to binge-listen to all the episodes and explore new topics.,positive
is it unny today or not? taking too long to decide haha. i wna get a tan,neutral
@_anniemay OMG No fair,negative
"Just had my teeth checked, now my eyes. I`m dying for a coffee but can`t drink for an hour.",negative
finally get my hands on my laptop!  just ate the biggest burrito de asada EVER  and now im gonna get ready for the party-ooo!,neutral
_zulu or get up on that Michael Jackson ish.  Not a bad look IMO,positive
why is everything going wrong all the time? I can't seem to catch a break.,negative
"no matter what I do, things always seem to go wrong. It's so frustrating!",negative
I'm craving some ice cream. Might have to treat myself to a scoop later.,neutral
i joined this because i think my smith chips invent a flavour competion entry wont be recognised  its  SWEETPOTATOE AND SEASALT  flavour ?,neutral
aww lovely pic,positive
I passed my driving test today! Can't believe I finally have my driver's license. Celebrating with a road trip.,positive
Watched a feel-good movie that left me smiling from ear to ear. Sometimes all you need is a heartwarming story to brighten up your day. #movienight,positive
"I hate dealing with difficult customers, it's so frustrating.",negative
"This constant feeling of exhaustion is taking a toll on me, I can't function properly.",negative
I'm feeling really down and depressed. It's hard to explain.,negative
man i **** up that test  playing cod now . 31 days till the summer !,negative
orralle.. have fun,positive
YOU MAKIN` ME ****,neutral
"My friend is giving a speech, have a safe trip!",neutral
"coooooooool, yes, CIWWAF are awesome.",positive
The rain is ruining my plans for the day. I was really looking forward to going out.,negative
VEGA UNDER FIREEEEEE,negative
_assassin  sucks about your cat... hope you guys feel better,neutral
"I'm feeling so lost and alone, it's hard to find my way.",negative
Thinking about what to do this weekend. Any suggestions for fun activities?,neutral
Mama? you`re the best thing that ever happen to me. thanks for everything  & and sorry for hurting you... I LOVE YOU!  <3,positive
Mmm someone come havelunch with me,neutral
Thinking about going to see a play this weekend. It's been a while since I've seen live theater.,neutral
I'm feeling so lost and don't know where to turn. I need help.,negative
http://twitpic.com/4jg09 - looks exactly like I do when I get that GH guitar in my hand,neutral
here again in school bored wanting  2 go home,negative
"The social event I was looking forward to got canceled, and now I'm feeling really disappointed.",negative
Feeling so tired at work because I didn't sleep well. This headache won't go away.,negative
Ohhh Ladyhawke is on channel 4  I sort of have a thing for Rutger Hauer http://twitpic.com/4jbzv,neutral
Looking forward to a weekend getaway with friends. It's going to be a fun-filled adventure.,positive
_G yup - that`s where I watch all my movies,neutral
Started reading a captivating book that I just can't put down. There's nothing quite like getting lost in a good story.,positive
"Pleased to hear it, but still I am shamed sometimes to hear what some men do",negative
It's 4 am and I'm currently at the beach.,neutral
Aww man I left all my laffy taffy`s at work,neutral
Feeling so down after my graduation. It's not how I imagined it to be.,negative
_bach daps were the best lol,positive
"I wake up at 4:30 during the week - and funny, Deathcab makes me think of you!  (& I use your calendar to track work hours)",positive
#justcause Summer Hours say our day ends at 1pm...doesn`t mean I really get to leave at 1.,negative
My knee hurts so bad after my coworker accidentally bumped into me. It's really painful.,negative
Rain Rain Rain go away come back next week when I`m gone (via ) raining lie crazy in the Keys,neutral
"Went to a party last night. Dindin and I showed up in matching outfits ) GREAT MINDS THINK ALIKE ) Anyway, happy birthday, ate lara",positive
That sounds cool! And you`re paying - even better,positive
My back is killing me. Stupid softball,negative
"Every time I succeed with a code, I get 'We`re Sorry. Your Credit Card Has Been Declined at this time.",negative
http://twitpic.com/67kb6 - Sad day!  What a great guy and enthusiastic teacher.,neutral
"On the way to Malaysia, but there's no internet access. Can't even update my social media.",negative
Getting ready for a night out with friends. Looking forward to a fun evening.,neutral
Heading to the beach for some relaxation. Excited to soak up the sun.,neutral
Enjoying a picnic in the park with my family.,neutral
you and I apparently  how are you?,neutral
", you make baby jeebus cry",negative
"is going to be in Cincinnati all day Sunday...visitin` with an old friend/brother from Korea, then a date with someone special",positive
"I'm feeling so disappointed in myself, I thought I could do better.",negative
My cat died of kidney failure during my math test  This day needs to get better.,neutral
"I'm so stressed with work deadlines, it's overwhelming.",negative
"being stuck inside because of the rain is ruining my mood, can't even go for a walk.",negative
let me out,neutral
Waaaa. I ran my machine problem! Yeah!,neutral
"_ hehe go dye it beb! put more blonde innn  mine is lighter than it was, left it in  a bit too long oops><",neutral
My tummy hurts  go away cramps! I hate chuu!!!!,negative
im allergic to cats! my tonsils get swollen and they hurt  what do i dooo?!,negative
"I can't handle this constant feeling of frustration, it's taking a toll on me.",negative
Feeling like a failure because I can't pass the driving test. It's so frustrating!,negative
Visited my grandparents today and spent quality time with them. Their wisdom and love always remind me of what truly matters in life. #familytime,positive
I really need to invest in an elliptical machine... Running with shin splints sucks!!,negative
"Thanks!  Unfortunately the EU had probs with his satellite provider, so even though his TV LOOKS great, it`s basically useless",neutral
Heading to the beach to enjoy the sun and surf. Perfect day for some relaxation.,neutral
"Hey, sorry I didn`t get in touch sooner! We didn`t go by Bologna. It was out of our way",negative
"Just got back from work, OT na naman. What`s new?",neutral
Having a family game night tonight.,neutral
"I can't shake off this feeling of sadness, it's weighing me down.",negative
has a headaaaaaaaaaaaache,negative
Who builds a hotel without air-con? Bloody boiling in here...,negative
"I hate being stuck inside all day due to bad weather, it's so boring and depressing.",negative
"I'm feeling so sick today, I just want to curl up in bed and sleep.",negative
oooh im sorry to late i smashed it,negative
"Oh, I see!  So it`s like, morning there, right? Happy breakfast! *thumbs up*",positive
"I'm so tired of being stuck indoors, I just want to enjoy the nice weather outside.",negative
Yey! holiday Monday in Uk today ... have a chilled day,neutral
about to start work and missing him like crazy.I wont be seeing him till Tuesday,negative
I guess I am too freaky for followers.,negative
Waking up next to the love of my life every day is a constant reminder of how blessed I am. Their presence fills my heart with pure happiness. #blessed,positive
Got that right! And i know when I found out she wasn`t coming i cried!  It really sucks but Im still happy she headlining  now!,neutral
"sorry guys, the WAVVES show was canceled, they missed their flight",negative
I'm feeling so tired and run-down. I just want to sleep and forget about everything.,negative
The sound of raindrops falling is like music to my ears. Today's rainy weather is perfect for cozying up with a book and a cup of tea. #rainyday,positive
"Everyone is going to the party tonight, but I wasn't invited. Feeling really left out.",negative
I want to see 'Too Fast to Transport in 60 seconds,neutral
Planning a weekend road trip with friends. Excited to explore new places.,neutral
Getting ready to start a new DIY project. It's always satisfying to create something with my own hands.,neutral
Oh I know. For a while they cancelled the 5pm Oxford to Paddington every Friday evening because of staff shortages,neutral
yaaw some one want call with me?? 5529634599,neutral
Going home but will be back! After I get groceries and stuff,neutral
"I wanted to go out tonight, but I lost my voice and can't enjoy the music. So frustrated!",negative
Feeling really tired and sleepy. I wish I could go home.,negative
"Spending the day at the beach. The combination of sun, sand, and waves is pure bliss.",positive
The rain ruined my plans for a picnic. Feeling really upset about it.,negative
night to  - the light dims as you leave the chat room,neutral
2am feedings for the baby are fun when he is all smiles and coos,positive
Started reading a new book today and I'm already hooked. So excited to see where the story takes me.,positive
Does anyone have any recommendations for good restaurants in town?,neutral
Just joined a friendly book club. Looking forward to engaging discussions and meeting new people who share the same love for reading.,positive
looking for new ideas for my blog,neutral
also just hanging right now?? just bored hahaha didn`t have to work again today this is different....  no hours no money lol whatev,negative
"I have myself barely 4 hrs of sleep and the Lord blessed me with what feels like 8, but it came with a sore throat  pumpin out this paper!",neutral
early phonograph industry? done.. just the rest of APM to revise  and only berry the green rabbit and ribena man for company,neutral
Getting ready to go on a weekend trip. Excited to explore a new city.,neutral
"I'm feeling so anxious and on edge, it's hard to relax.",negative
Get into me not going. lol at least I didnt get my hopes up,negative
Haha yea  if i knew yew wanted 2 go i would have told yew,neutral
"I'm feeling so stressed lately, everything is overwhelming.",negative
Enjoying a cup of coffee and catching up on the news.,neutral
soo tired.. still kinda angry that i missed the concert,negative
it`s friday night. i`m home. no party this weekend,negative
Tried a new recipe from a cooking website and it turned out delicious. Excited to explore more culinary adventures.,positive
"To my amazing partner, thank you for always being there for me. I love you more than words can express.",positive
Just discovered a new podcast that I'm absolutely loving. It's great to switch things up and explore new content.,positive
Getting ready to start a new painting. Can't wait to see how it turns out.,neutral
Thinking about trying out a new recipe for dinner tonight. Cooking is always a fun and creative activity.,neutral
Heading to the library to do some research. Need to gather information for a project.,neutral
"I'm feeling so drained and worn out, I need a break.",negative
has a headache already?  boo,negative
"I miss hanging out with my friends, it's been too long since we had a good time together.",negative
sad   Miss my friends !,negative
Spent the day volunteering at a local shelter. Seeing the smiles on the faces of those in need was incredibly rewarding.,positive
then u should went to vegas like u did last year  I think this was around the time u killed that animal with ur old car LOL,neutral
_zorz_peep count yourself lucky i was gonna say the OTHER word instead...and rsvp...sorry i cant come to ur birthday...day?,negative
Heading to the grocery store to pick up some essentials. Running low on a few things.,neutral
yus! :3 he was really nice,positive
"I'm feeling so lonely and isolated, it's hard to find a connection.",negative
Hate all the fighting and arguing going on. It's so draining.,negative
Getting ready for a dinner date with my significant other. Excited for a romantic evening.,neutral
Planning to spend the day exploring a new city. Excited for the adventure ahead.,neutral
heeeey good luck for unair sweet!,positive
me either,neutral
"I'm so tired of dealing with these constant software issues, it's driving me insane!",negative
"I'm feeling so stressed and overwhelmed, I need a break.",negative
aaahhh...just woke up! feels good to sleep in on a monday!!!,positive
I need a haircut. I should not be able to pull my hair into a ponytail.,neutral
Sending immense love and appreciation to my parents for their unwavering support and guidance. I wouldn't be where I am today without them. #grateful,positive
road trip ftw  am playing with trains today so it`s all good here,positive
"I'm feeling really sick with this flu, it's so unpleasant.",negative
You`re right....I`m 29 and  I`ve heard the song a time or two,positive
Ordered a new computer! Unfortunately it won`t get here until the end of June.,negative
Surely you knew this before hand? A good book or a hand held has to be essential. Just no PSPs unless you have a charger.,neutral
"I'm so upset about missing out on that event, it sounded like so much fun.",negative
I had one of those in south Florida. Mowing around it could hurt,neutral
"I know, twitter is depressing me tonight",negative
This rainy weather is making me feel so gloomy and depressed.,negative
Traffic is so frustrating. It's ruining my mood.,negative
Tickets booked for the concert next week! Counting down the days until I see my favorite band live.,positive
"I'm sorry for my mistake, but it feels like everything is falling apart.",negative
"feeling, breathing, believing, keeping you on my mind and never ever gonna think to let you go..",neutral
"I had no idea what that term meant, and now I feel dumb. It sucks!",negative
"aargh, stuck at work again! I hate being trapped indoors on a beautiful day.",negative
Just finished a workout. Feeling refreshed and energized.,neutral
"I hate feeling this sick, it's ruining my day.",negative
Failed the inspection because of a missing part that is only sold with the oven. Feeling really frustrated.,negative
Preparing for a busy day ahead with meetings and appointments.,neutral
"I'm so frustrated with myself for making the same mistake again, I should know better.",negative
_Pearson,neutral
Finally finished writing my novel! So proud of myself for accomplishing this major goal.,positive
tired and all i want to do is play random songs on my gitwar but i have to do my drama essay.,negative
Thinking about trying out a new restaurant for dinner tonight. Always fun to discover new flavors.,neutral
Just finished writing my first book! Can't believe I actually did it. So happy right now!,positive
why does life have to be so complicated? I'm just feeling overwhelmed and lost.,negative
getting rained out @ the devon horse show.  *head desk*,neutral
PGPM student from where? I myself was a PGPM student about 4 years back. I wish I could stay one,positive
Heading to the mall to do some shopping. Always nice to treat myself to something new.,neutral
Startin to get a head ache!!!! Uuuggghh!!!,negative
"alright, so day was going well, but got home, and all my potato salad was gone",neutral
Beach with ashley,neutral
Got a compliment on my new hairstyle today. It's always nice to receive positive feedback and feel confident in my appearance.,positive
Catching up on some household chores today.,neutral
Had a heartwarming conversation with a stranger on the train today. It's amazing how connections can be formed in the most unexpected ways. #spreadkindness,positive
Just finished a long walk and enjoyed the beautiful scenery. It's nice to get outside and appreciate nature.,neutral
good luck with it..Do well!! My best wishes are with you!,positive
got a super cold!,positive
really has anyone got through to the finals yet? yeah was it i was stuck in class for most of it  loveyoufletch xxxx,neutral
"Awww kanye west, its such a shame he doesnt get the joke",negative
"I can't stop missing New York, it feels like a part of me is missing.",negative
Baking WIN! Thanks for that!,positive
Looking forward to meeting up with friends for dinner tonight. Always nice to catch up and enjoy good food.,neutral
I'm so bored and feeling really lonely. Wish I had someone to talk to.,negative
"Appreciating my mom for always being there for me, no matter what. Her love and care are invaluable to me.",positive
"I bet its cool down in SR, huh? It`s not here. I haven`t stopped sweating since noon when dad and I were packing",negative
It's so frustrating when the software I rely on for work keeps malfunctioning. I can't get anything done!,negative
I`m putting in Societe Generale in China. Very interesting stuff but has me away too much ... gotta fix that!,positive
im soo bored...im deffo missing my music channels,negative
Heading to the gym later to get in a good workout. Need to stay active and fit.,neutral
i just saw your performance on the ellen show. we`re so behind in australia  you were AMAZING and have such a wonderful voice!,positive
i hate that feeling you get when you listen to a song and it completely reminds you of how things used to be & you get emotional,negative
The love and support I receive from my family is truly heartwarming. Grateful to have such amazing people in my life.,positive
Lunch plans with a friend at our favorite restaurant.,neutral
Relaxing and enjoying a cup of coffee on the balcony.,neutral
Attended a fun party last night and met so many amazing people. Socializing and making new friends is always a great experience.,positive
My tooth hurts so bad after eating gum. It's so painful!,negative
"Hehe you`re right, I`m not daft  May is a good month to be on a French contract!",positive
Getting ready for a night out on the town with my friends.,neutral
Leaving for work.,neutral
But i dont mind the long line when theres a super cutie in front of me. Too bad he`s wearing a **** bracelet with a girls name on it,neutral
Oooh! goodluck for the rest of them,positive
Taking a walk in the park under the clear blue sky is the ultimate therapy for the soul. Embracing the warmth and tranquility of a beautiful day. #naturelover,positive
"Graduation is over, feeling a bit sad.",neutral
being stuck at home while everyone else is out having a great time is making me feel so lonely.,negative
Enjoying a quiet evening at home. Just relaxing and listening to music.,neutral
"After a long break from watching TV, finally started a new series that everyone has been raving about. Can't wait to see what the hype is all about. #bingewatching",positive
i really need a skateboard  ........,neutral
So excited for my upcoming vacation! Can't wait to relax on the beach and soak up the sun.,positive
aww,neutral
Hates headaches! Maybe I`m not ready to rock,negative
"Just lounging in the backyard, enjoying the sunshine and the peacefulness of this beautiful day.",positive
"I wish I could afford that new gadget, but it's way too expensive for my budget.",negative
"I can't stop thinking about that video game, I wish I could play it right now.",negative
Getting ready to start a new book. Can't wait to dive into the storyline.,neutral
"Sadly not, no. They`re his colleagues and it`s a work party",negative
hey cant wait 4 u guys 2 come over 2 jersey woop.... hope ur lookin 4ward 2 it coz we r  x,positive
straightening my hair,neutral
"no not proper, my dog barks too much & jumps up & its all my fault for not being strict enough",negative
thanks kate too.  *kisses* Xoxo.,positive
"I'm so tired of being cooped up indoors, I just want to go outside and enjoy the nice weather.",negative
Going to the park to meet up with friends for a picnic.,neutral
when u gonna come show minnesota some love though hun?!,positive
"I can't stand being around people who are constantly fighting, it drains my energy.",negative
"My boyfriend just broke his wrist, now he might need surgery  im so nervous",negative
Cleaning and tidying up the house today.,neutral
"weekend with my cuzzo Vivi, I can`t stand to have her leave me in 3 weeks",negative
"it`s overwhelming how i`m finally catching up with my cousin/bff since i was three who i haven`t seen in years. ah, memories. miss her",neutral
Thanks to:      New followers!,positive
"Shiv, his place, slowly I hope",positive
**** I hate this weather this **** sucks! I wanted to go out tonight but not n no mess like this,negative
It`s depressing I`m stuck inside all day,negative
"Who starts a briefing at 7:30 a.m.? People on the East Coast, that`s who.",neutral
"I justwatched like, 5 straight episodes of escaped on ID Discovery channel. A guy imprisoned 6 women, killed 2 and cooked them",neutral
lunch in the forrest ... its so baron.  fpu is so dead,neutral
"Had the most amazing dinner with my best friends tonight. Good food, good company, and lots of laughter. Grateful for these moments. #friendship",positive
Grateful for the small acts of kindness that brighten up my day. Appreciating the thoughtfulness of others.,positive
"no matter how hard I try, things always seem to go wrong. It's so frustrating!",negative
"no matter how hard I try, things always seem to go wrong. It's so frustrating!",negative
"I wish I could have that dream vacation, but it's just not possible right now.",negative
"i changed my picture  i am soo screwed, i have an assignment due tomorrow that i havent started, i just cant concentrate argh",negative
The new Star Trek movie was amazing!,neutral
"--sorry for running over uncle Terry, but he just wasn`t living up to his potential. expecting more from his next return.",negative
Words cannot express how much I adore and appreciate my partner. Their love and presence bring so much joy and fulfillment into my life. #truelove,positive
Just received the news that I've been promoted at work! It's such a great feeling to be recognized for my efforts. #promotion,positive
Words cannot express how grateful I am for my mother's love and guidance. She is my rock and my inspiration.,positive
"I wish I could afford that dream vacation, but it's just not feasible right now.",negative
YIKEYSSS!!  I`M HARMLESS REALLY!! JUST WANT SOME ATTENTION FROM BRODY!!!,positive
I have a lot of ideas for new projects.,neutral
being stuck at home while everyone else is out having fun is making me feel so left out.,negative
Woke up to a beautiful sunrise. Grateful for another day filled with warmth and sunshine. Enjoying every moment of this gorgeous weather.,positive
why does everything always seem to go wrong for me? I can't seem to catch a break.,negative
"I feel so overwhelmed with all the work piling up, I just need a break from it all.",negative
Heading out to explore the local farmer's market.,neutral
I'm sorry if I disappointed you in the past few days. I didn't mean to.,negative
Waiting for sleeping pills to kick in. Tomorrow's gonna be a tough day at work.,negative
WHAT THAT`S NOT FAIR I CAN`T VOTE IT SAYS THE VOTING IS CLOSED  BUT I DID VOTE EVERYDAY WHEN I COULD VOTE LIKE 20X`S,negative
"I can't believe how broke I am, I can't afford anything right now.",negative
Just finished a productive meeting with my team. Making progress on our project.,neutral
_double as if there are any other kind  http://myloc.me/Fkl,neutral
Went to sleep and woke up to a power cut. Now the power back up isn't working either. So frustrating!,negative
_meaway I`m sorry hon  I know how it feels though...I`m usually crazy but at a family gathering I`d probably hold back like that also,negative
damnnn. training starts  at 11. but that would have been cool. next timeee,neutral
Ugh sittin at work waiting for the carpets to be cleaned.  I was suppose to be out by 7,negative
Thinking about starting a new hobby. It's always fun to learn something new.,neutral
ahh yes the obligations of a vampire kept me away from twitter.but now i`m back & will try 2 update as much as possible.i lost a donor,negative
"I'm so disappointed that I missed out on the event, it looked like so much fun.",negative
Starting the week off with a positive mindset.,neutral
Planning to spend the weekend relaxing and catching up on some much-needed rest. Looking forward to some downtime.,neutral
Stop your twittering' - Maryland cookies #bgt,neutral
"I hate dealing with this constant anxiety, it's exhausting.",negative
I hate my computer so much. It's always giving me trouble.,negative
back home. man im hungry. getting ready..shopping,neutral
Giving a shoutout to my incredible colleagues who inspire me every day with their hard work and dedication. It's a privilege to be part of such a talented team. #teammates,positive
Planning to spend the day exploring a new museum. Excited to learn something new.,neutral
_nobel ? ? ?????????????  = ?????? ?????? ?????? ?? ????,neutral
Going to see a movie tonight. Any suggestions on what to watch?,neutral
I`m having the same problem,negative
"I wish I could afford that luxurious vacation, but it's way too expensive for me right now.",negative
"Completed my master's degree today! It's been a long journey, but I made it. So grateful for this achievement.",positive
"Now Im in the work  , I miss my home, any news?",negative
so I just had a violent fightclub like **** dream involving heavily tattooed ladies. I didn`t wanna wake up.  lol.,positive
So excited for my upcoming vacation to Hawaii! Counting down the days until I can relax on the beach.,positive
Enjoying a relaxing spa day to pamper myself.,neutral
I always wear black when I go out.,neutral
is doing boring accounts stuff,negative
"Say cheese for the camera, or throw up some Western Mass gang signs to be cool",positive
is off to get the boy and then to his doc. Persistent coughs are not good.  http://plurk.com/p/x285t,negative
"Gonna go round up some DVDs to sell...  I will miss them, but I need money!",negative
"I always give in too easily, I need to learn to stand my ground.",negative
Can't believe I ended up getting sunburned. It's so painful!,negative
Rescued two adorable pit mix pups today.  LC and Brody.  Looking to adopt?  E-mail me for more info and pics!,positive
"Eat Sleep Draw!: Part of my Neuroanatomy take-home test.  After this, I??????m...: Part of my Neuro.. http://bit.ly/fXs3L",neutral
Planning a weekend getaway to the beach. Can't wait for some relaxation.,neutral
I wish I was allowed to go with you.,neutral
"I'm feeling so overwhelmed with all the things I need to do, it's suffocating.",negative
The warm breeze and blooming flowers are signs that spring is here. Feeling rejuvenated and grateful for the beauty of the changing seasons. #springtime,positive
why does life have to be so overwhelming? I'm just feeling lost and exhausted all the time.,negative
"I wish I could afford that new gadget, but it's way too expensive for my budget.",negative
Planning a weekend road trip with my friends.,neutral
Fighting with someone is the worst. It's so draining and exhausting.,negative
why is everything going wrong? I can't seem to catch a break.,negative
Stopped at my favorite coffee shop for a pick-me-up. Who else loves coffee?,neutral
Feeling disappointed in myself for being such a creeper. I hate not having privacy on the internet.,negative
Getting ready for a night out with friends. Looking forward to a fun evening.,neutral
"I'm so disappointed with myself, I can't believe I made such a mistake.",negative
Enjoying a lazy Sunday watching movies.,neutral
"Nothing beats a sunny afternoon spent outdoors, surrounded by nature's beauty. Grateful for the warm weather that brightens up my day. #grateful",positive
can`t set up my phone on twitter,neutral
There is something wrong with me! I`m so tired I can barely keep my eyes open. Yet all I`ve done for the last 3hrs is toss & turn in bed,negative
Just finished watching a documentary on space exploration. It's amazing what we can learn about the universe.,neutral
Hehe,positive
Just finished a long day at work. Looking forward to some relaxation tonight.,neutral
LoL!!  I still would have got a look at his face just in case!!,neutral
Just finished a productive day of errands. Feels good to check things off my to-do list.,neutral
"look, no matter the ethnicity, women are something else!  fellas, can I get an amen? *dueces*",neutral
Just made a playlist of my favorite songs. It's always nice to have good music to listen to.,neutral
"ugh, I really want that new phone but it's way too expensive for me.",negative
My car's illness might be serious. I hope it's not beyond repair.,negative
"I feel so stressed out and overwhelmed, I just want a break from everything.",negative
"I'm so unhappy lately, nothing seems to be going right for me.",negative
Spent the evening playing my favorite video game. It's a great way to unwind and have some fun.,positive
DUSTBIN BABY ON AT 11.30 Cannot wait  x,positive
Getting ready to go for a run. It's a beautiful day outside.,neutral
Just came back from school.... Packing for my dad`s house,neutral
Just received my diploma in the mail. Officially a college graduate! Celebrating this milestone in my life.,positive
Heading to the gym for a workout session.,neutral
Just finished a crafting project. It's so satisfying to create something with my own hands.,neutral
i`m totally gonna have money to actually buy a pair of shoes this time,neutral
Just finished a challenging workout. Feeling tired but proud of myself.,neutral
"ugh, I'm so tired of dealing with these constant software glitches. When will things start working properly?",negative
_jayy It might hav to cost u a History essay.,neutral
"happy mothers day to all the mothers, grandmothers, furbaby mommies, etc!  heading out for breakfast with my mom shortly",positive
The sun is shining and the weather is perfect for a relaxing day at the beach. Time to soak up some vitamin D and enjoy the beauty of nature. #beachday,positive
"Yes, I really do.",neutral
Watched a heartwarming movie that brought tears to my eyes. Grateful for the power of cinema to evoke emotions and inspire.,positive
Feeling so sad after missing out on hanging out with my friends. I'm feeling really alone.,negative
"**** culture is increasing in india,govt has to make new laws such as wat will be charges if a boy tease a boy nd wat if a boy rapes a boy",neutral
"Glad I went out, glad I didn`t leave early, and glad to be afterpartying it up @ Beth`s  I`m back!",positive
"Listened to a new album and every song resonated with me. The music transported me to another world, filling my heart with joy.",positive
What's your favorite book? I'm looking for a new one to read.,neutral
"the rain ruined my plans for a hike, now I'm just stuck indoors with nothing to do.",negative
Heading out for a shopping trip with my sister.,neutral
Expressing gratitude to my mentors who have shaped me into the person I am today. Your guidance means the world to me.,positive
Just finished a workout at the gym. Feeling energized and ready for the day.,neutral
The weather today is absolutely gorgeous! It's the perfect day to go for a hike and enjoy nature's beauty.,positive
Thinking of taking a cooking class to learn some new recipes. Cooking is such a fun and useful skill to have.,neutral
Waiting for Natie to come online I miss him.,negative
Feeling grateful for the kind gestures and acts of kindness I've received from friends and strangers alike. It's these little things that make the world a better place. #spreadkindness,positive
Sunny weather always puts a smile on my face. It's the little things like this that make life so enjoyable.,positive
Getting ready for a busy weekend ahead.,neutral
"Oh man, Did Yogg today. Worse than last week.",negative
Going to meet a friend for coffee later. Looking forward to catching up.,neutral
that`s meAn,negative
