text,label
"ummm, come on, for me twins and slurpees, and being in a car with the twins is going to be pretty epic!!!",positive
"Just when I thought things couldn't get any worse, I stubbed my toe.",negative
"Been reading a lot lately, time to dive into another book.",neutral
LMAO! listening to the great Bob Marley!  Wow hes so awesome,positive
"A lovely weekend away at Kits Coty, now relaxed and well rested and ready for the week ahead.  Back on NNC in two weeks",positive
i have been in the lounge for HOURS...and i have not been productive at all. upps time to go out,negative
Great !!! Your book looks fantastic ? I want it,positive
Looking forward to a quiet evening at home.,neutral
"It Was The Best Evar & My First,, You Didnt Awnser Any Of My Questions  xoxo",positive
"i like this new trend ,  who`s next ? http://tinyurl.com/qcy8d4",positive
Congratulations to my cousin for getting accepted into her dream university! You're going to do amazing things.,positive
I just got home.  i bought twiggies and a toothbrush that promises to make my teeth 60% cleaner. - http://tweet.sg,positive
Yes. I also use my desktop`s mouse and ketboard as if ot was just a second monitor   http://twitpic.com/4wlpf,neutral
A shoutout to my incredible mentor for guiding me to success. Your wisdom and support mean the world to me.,positive
Good morning Twitter fam! Just here to spread some positive vibes and brighten up your day. Stay amazing!,positive
Shoutout to my incredible parents for always supporting me and believing in my dreams. I'm grateful for everything you do. Love you both!,positive
The bus never showed up. Now I'm late for work. This is just great.,negative
I can't believe my best friend betrayed me. It hurts so much.,negative
Why does it always have to rain on my days off? It's so annoying.,negative
ahh..my stomach hurts,negative
I`m bummed that I didn`t get TEDx tickets,negative
i would love to come visit you in Korea.. next flight that is under 100 i am there!,positive
"The storm ruined our picnic plans, what a disappointment.",negative
my youtube channel? Demilynnmusic haha cause I love 2 sing & stuff so yea,positive
cant decide on wht i wanna do with the rest of my day...i think i may go bk 2 sleep  woe is me! uugghh! lol,neutral
http://bit.ly/13f5m0  You are not alone in your disbelief but I am quite happy with evolution. It beats the alternatives posited,neutral
is really ultra bored,negative
"Thinking about my plans for the weekend, so many possibilities!",neutral
You're an incredible friend and I'm grateful to have you in my life. Thank you for always being there for me. Sending you lots of love and appreciation!,positive
I hate this rain. It's making everything so miserable.,negative
Weekend plans: exploring the local farmer's market. Fresh produce here I come!,neutral
is it unny today or not? taking too long to decide haha. i wna get a tan,neutral
@_anniemay OMG No fair,negative
"Just had my teeth checked, now my eyes. I`m dying for a coffee but can`t drink for an hour.",negative
finally get my hands on my laptop!  just ate the biggest burrito de asada EVER  and now im gonna get ready for the party-ooo!,neutral
_zulu or get up on that Michael Jackson ish.  Not a bad look IMO,positive
"Just finished a delicious meal, feeling satisfied.",neutral
"Hope today brings you lots of laughter, love, and happiness. Enjoy every moment and make the most of this beautiful day. You deserve it!",positive
This coffee tastes awful. I wasted my money on this.,negative
i joined this because i think my smith chips invent a flavour competion entry wont be recognised  its  SWEETPOTATOE AND SEASALT  flavour ?,neutral
aww lovely pic,positive
"Just when I thought things couldn't get any worse, they did.",negative
Today's agenda: pampering myself with a spa day. Self-love is the best investment!,neutral
A big shoutout to my best friend for always being there for me. I am so grateful to have you in my life!,positive
"Another day, another failure. When will I catch a break?",negative
Deathstar destroys Starship Enterprice http://bit.ly/2agcTh Can`t get enough of this video  #starwars #startrek,negative
"Congratulations to my amazing cousin on her wedding! Wishing you a lifetime of love, laughter, and happiness. Cheers to the newlyweds! #wedding",positive
Received a lovely surprise gift from a friend. Feeling grateful and loved!,neutral
man i **** up that test  playing cod now . 31 days till the summer !,negative
"The bus never shows up on time, making me late for work.",negative
orralle.. have fun,positive
Response to a heartwarming message from a friend. It's moments like these that remind me of the importance of friendship.,neutral
YOU MAKIN` ME ****,neutral
I know! I`m so slow its horrible. DON`T TELL ON ME!,negative
Congrats on completing your goal! Your hard work and dedication have paid off. Wishing you even greater success in the future. You rock!,positive
"coooooooool, yes, CIWWAF are awesome.",positive
"Spending the day exploring new places, so much to see.",neutral
"I miss you too, Mojokins! I go there, but not long enough to comment  Will do more this weekend!",negative
"This scorching heat is unbearable, can't even go outside.",negative
Finally finished all my work for the day. Time to relax and binge-watch my favorite TV show.,neutral
Just wanted to send some positive vibes your way.,positive
not doing relay  oh well.,negative
she was performing at the lifeball in vienna this year but unfortunately i didn`t get the chance to see her.,negative
VEGA UNDER FIREEEEEE,negative
_assassin  sucks about your cat... hope you guys feel better,neutral
Congratulations to my partner for winning the award. Your hard work and dedication are truly inspiring.,positive
Mama? you`re the best thing that ever happen to me. thanks for everything  & and sorry for hurting you... I LOVE YOU!  <3,positive
Mmm someone come havelunch with me,neutral
"Happy Holidays to all my friends and family. May this season be filled with love, laughter, and warmth.",positive
Wishing you a wonderful day filled with love and laughter. Have a fantastic day ahead!,positive
http://twitpic.com/4jg09 - looks exactly like I do when I get that GH guitar in my hand,neutral
here again in school bored wanting  2 go home,negative
Still healing from the emotional trauma caused by a toxic relationship.,negative
"Chilling on the couch, enjoying a lazy afternoon.",neutral
Ohhh Ladyhawke is on channel 4  I sort of have a thing for Rutger Hauer http://twitpic.com/4jbzv,neutral
"Just when I thought things couldn't get worse, I got a flat tire.",negative
_G yup - that`s where I watch all my movies,neutral
"Missed my bus again because it arrived early, so frustrating.",negative
"Pleased to hear it, but still I am shamed sometimes to hear what some men do",negative
Why does it have to be so hot and humid? I can't stand it.,negative
Aww man I left all my laffy taffy`s at work,neutral
"Loving the weather today, perfect for a walk in the park.",neutral
_bach daps were the best lol,positive
"I wake up at 4:30 during the week - and funny, Deathcab makes me think of you!  (& I use your calendar to track work hours)",positive
#justcause Summer Hours say our day ends at 1pm...doesn`t mean I really get to leave at 1.,negative
You're amazing! Keep shining and spreading positivity.,positive
Rain Rain Rain go away come back next week when I`m gone (via ) raining lie crazy in the Keys,neutral
"Went to a party last night. Dindin and I showed up in matching outfits ) GREAT MINDS THINK ALIKE ) Anyway, happy birthday, ate lara",positive
That sounds cool! And you`re paying - even better,positive
My back is killing me. Stupid softball,negative
"Every time I succeed with a code, I get 'We`re Sorry. Your Credit Card Has Been Declined at this time.",negative
http://twitpic.com/67kb6 - Sad day!  What a great guy and enthusiastic teacher.,neutral
"Getting ready to go for a run, need to stay active.",neutral
Still feeling hurt from the emotional damage caused by someone I trusted.,negative
"This constant rain is spoiling all my plans, so frustrating.",negative
My back is killing me. I can't even sit properly.,negative
you and I apparently  how are you?,neutral
", you make baby jeebus cry",negative
"is going to be in Cincinnati all day Sunday...visitin` with an old friend/brother from Korea, then a date with someone special",positive
I can't escape this overwhelming feeling of sadness. It's suffocating.,negative
My cat died of kidney failure during my math test  This day needs to get better.,neutral
My boss yelled at me again today. I can't take it anymore.,negative
Happy birthday! May all your wishes come true.,positive
let me out,neutral
Waaaa. I ran my machine problem! Yeah!,neutral
"_ hehe go dye it beb! put more blonde innn  mine is lighter than it was, left it in  a bit too long oops><",neutral
My tummy hurts  go away cramps! I hate chuu!!!!,negative
im allergic to cats! my tonsils get swollen and they hurt  what do i dooo?!,negative
Greetings to all the early risers out there. Rise and shine! May your day be filled with productivity and positivity.,positive
"Getting ready for a night out, time to get dressed up.",neutral
You're a superstar! Keep shining and reaching for the stars.,positive
I really need to invest in an elliptical machine... Running with shin splints sucks!!,negative
"Thanks!  Unfortunately the EU had probs with his satellite provider, so even though his TV LOOKS great, it`s basically useless",neutral
I miss the warmth and sunshine of summer. Winter is so depressing.,negative
"Hey, sorry I didn`t get in touch sooner! We didn`t go by Bologna. It was out of our way",negative
"Just got back from work, OT na naman. What`s new?",neutral
"A shoutout to my amazing team at work. Together, we can achieve anything! Let's keep up the great work.",positive
has a headaaaaaaaaaaaache,negative
Who builds a hotel without air-con? Bloody boiling in here...,negative
Feeling thankful for the little things in life.,neutral
oooh im sorry to late i smashed it,negative
"Oh, I see!  So it`s like, morning there, right? Happy breakfast! *thumbs up*",positive
Just wanted to say thank you to all my amazing friends for always being there for me. You make life so much better. Love you all!,positive
Yey! holiday Monday in Uk today ... have a chilled day,neutral
about to start work and missing him like crazy.I wont be seeing him till Tuesday,negative
I guess I am too freaky for followers.,negative
My toothache is killing me. I can't focus on anything else.,negative
Got that right! And i know when I found out she wasn`t coming i cried!  It really sucks but Im still happy she headlining  now!,neutral
"sorry guys, the WAVVES show was canceled, they missed their flight",negative
"Feeling hungry, thinking about ordering some pizza.",neutral
Just finished reading a captivating book. Time to dive into another adventure!,neutral
Getting some work done before the weekend begins.,neutral
I want to see 'Too Fast to Transport in 60 seconds,neutral
"This constant rain is ruining my mood, so fed up.",negative
The bus broke down again. This is becoming a daily occurrence.,negative
Oh I know. For a while they cancelled the 5pm Oxford to Paddington every Friday evening because of staff shortages,neutral
yaaw some one want call with me?? 5529634599,neutral
Going home but will be back! After I get groceries and stuff,neutral
"Time to catch up on my favorite TV series, can't wait!",neutral
Seeing other couples just reminds me of how alone I am. It hurts.,negative
Congratulations to my niece for winning first place in the science fair. You're a star!,positive
Happy Birthday! Hope your day is filled with lots of love and joy. Have a fantastic year ahead!,positive
night to  - the light dims as you leave the chat room,neutral
2am feedings for the baby are fun when he is all smiles and coos,positive
This breakup has left me feeling so empty. I don't know how to move on.,negative
"This constant rain is ruining my plans, so frustrating.",negative
Just finished cooking dinner for the fam. Now time to dig in and enjoy the meal!,neutral
looking for new ideas for my blog,neutral
also just hanging right now?? just bored hahaha didn`t have to work again today this is different....  no hours no money lol whatev,negative
"I have myself barely 4 hrs of sleep and the Lord blessed me with what feels like 8, but it came with a sore throat  pumpin out this paper!",neutral
early phonograph industry? done.. just the rest of APM to revise  and only berry the green rabbit and ribena man for company,neutral
My head is pounding. I can't even think straight.,negative
Congratulations to my brother for winning the talent show! You never fail to impress. Keep shining!,positive
Get into me not going. lol at least I didnt get my hopes up,negative
Haha yea  if i knew yew wanted 2 go i would have told yew,neutral
"The wifi is so slow, it's driving me crazy. I can't get anything done.",negative
soo tired.. still kinda angry that i missed the concert,negative
it`s friday night. i`m home. no party this weekend,negative
"Enjoying a lazy Sunday at home, cuddled up with a book and a cup of coffee. Bliss!",neutral
Attending a virtual event later. Excited to learn and connect with like-minded individuals!,neutral
Going for a long drive to explore some scenic routes. Can't wait to soak in the beauty of nature!,neutral
My allergies are acting up and I can't stop sneezing. It's unbearable.,negative
My stomach hurts so bad. I can't even eat anything.,negative
"Can't believe it's snowing again, this weather is depressing.",negative
Happy Birthday to my partner in crime. Here's to another year of adventures and unforgettable memories.,positive
has a headache already?  boo,negative
Congratulations on your achievements! You're unstoppable.,positive
sad   Miss my friends !,negative
"Having a movie night with friends. Popcorn, blankets, and a good film. Perfect evening!",neutral
then u should went to vegas like u did last year  I think this was around the time u killed that animal with ur old car LOL,neutral
_zorz_peep count yourself lucky i was gonna say the OTHER word instead...and rsvp...sorry i cant come to ur birthday...day?,negative
"Missed my flight due to the bad weather, so frustrated.",negative
yus! :3 he was really nice,positive
Happy Holidays to my incredible colleagues. Wishing you a relaxing and rejuvenating break.,positive
"Just finished a productive day at work, time to unwind.",neutral
"Public transportation is always late and crowded, such a hassle.",negative
I miss the carefree days when I didn't have to worry about a thing.,negative
heeeey good luck for unair sweet!,positive
me either,neutral
Just finished a productive day at work. Time to unwind and enjoy some well-deserved relaxation!,neutral
I'm tired of fighting. It never leads to anything good.,negative
aaahhh...just woke up! feels good to sleep in on a monday!!!,positive
I need a haircut. I should not be able to pull my hair into a ponytail.,neutral
Hey friends! Sending greetings and warm wishes your way. Hope you have an incredible day filled with happiness and love.,positive
road trip ftw  am playing with trains today so it`s all good here,positive
Just wanted to say thank you to all my amazing followers for your support and kind words. You make Twitter such a wonderful community to be a part of. #grateful,positive
You`re right....I`m 29 and  I`ve heard the song a time or two,positive
Ordered a new computer! Unfortunately it won`t get here until the end of June.,negative
Surely you knew this before hand? A good book or a hand held has to be essential. Just no PSPs unless you have a charger.,neutral
"Happy Holidays to all my friends near and far. Wishing you love, joy, and peace this season.",positive
I had one of those in south Florida. Mowing around it could hurt,neutral
"I know, twitter is depressing me tonight",negative
Congratulations to my best friend on her engagement! Wishing you a lifetime of love and happiness.,positive
"Just finished a painting, happy with the result.",neutral
Stuck in traffic on my way home. Time to turn up the music and jam out!,neutral
Just wanted to say hello and brighten your day.,positive
"feeling, breathing, believing, keeping you on my mind and never ever gonna think to let you go..",neutral
"Relaxing in the backyard, enjoying the sunshine.",neutral
"Wishing you a day filled with laughter, love, and happiness. You deserve all the wonderful things life has to offer. Stay awesome!",positive
"This train is always late, what a nightmare.",negative
Greetings to all my followers on this beautiful day. Sending positive vibes your way!,positive
Having a cozy movie night at home with some popcorn.,neutral
"Still carrying the emotional scars of a painful breakup, they won't fade.",negative
Happy Birthday to the most amazing person I know. May all your dreams come true this year. Enjoy your special day!,positive
_Pearson,neutral
Grabbed a cup of coffee and now sitting down to catch up on some reading. Love these quiet moments.,neutral
tired and all i want to do is play random songs on my gitwar but i have to do my drama essay.,negative
My life is a series of letdowns. I'm tired of being disappointed.,negative
Looking forward to a cozy night in with some popcorn and a movie marathon. Lazy Sundays are the best!,neutral
Congratulations to my dad on his retirement. You deserve all the relaxation and enjoyment in the world.,positive
getting rained out @ the devon horse show.  *head desk*,neutral
PGPM student from where? I myself was a PGPM student about 4 years back. I wish I could stay one,positive
I hate how my life seems to be falling apart while everyone else is happy.,negative
Startin to get a head ache!!!! Uuuggghh!!!,negative
"alright, so day was going well, but got home, and all my potato salad was gone",neutral
Beach with ashley,neutral
Just finished a challenging workout. Time to reward myself with a tasty smoothie!,neutral
"The subway system is always delayed, making me miss important appointments.",negative
Thinking of redecorating my room. Need some fresh vibes and inspiration.,neutral
good luck with it..Do well!! My best wishes are with you!,positive
got a super cold!,positive
really has anyone got through to the finals yet? yeah was it i was stuck in class for most of it  loveyoufletch xxxx,neutral
"Awww kanye west, its such a shame he doesnt get the joke",negative
Good morning everyone! Remember to start your day with a grateful heart and a positive mindset. Today is going to be an amazing day!,positive
Baking WIN! Thanks for that!,positive
It's pouring rain outside. Ruined my plans for the day.,negative
"Listening to my favorite band, love their music.",neutral
Just finished watching a movie and now I'm in the mood for some popcorn. Movie night at home!,neutral
"I bet its cool down in SR, huh? It`s not here. I haven`t stopped sweating since noon when dad and I were packing",negative
"Just finished a great workout, feeling energized!",neutral
I`m putting in Societe Generale in China. Very interesting stuff but has me away too much ... gotta fix that!,positive
im soo bored...im deffo missing my music channels,negative
Why do bad things always happen to me? It's like I'm cursed.,negative
i just saw your performance on the ellen show. we`re so behind in australia  you were AMAZING and have such a wonderful voice!,positive
i hate that feeling you get when you listen to a song and it completely reminds you of how things used to be & you get emotional,negative
Missing my bestie. Can't wait for our next hangout session and endless conversations.,neutral
Still dealing with the emotional pain caused by a painful breakup.,negative
Why does it have to be so cold? I can't stand this weather.,negative
Spent the morning exploring the local farmer's market. So many fresh and tasty finds!,neutral
Trying out a new recipe for dinner tonight. Fingers crossed it turns out tasty!,neutral
"Hehe you`re right, I`m not daft  May is a good month to be on a French contract!",positive
I can't believe how much I suck at this. It's so frustrating.,negative
Leaving for work.,neutral
But i dont mind the long line when theres a super cutie in front of me. Too bad he`s wearing a **** bracelet with a girls name on it,neutral
Oooh! goodluck for the rest of them,positive
Enjoying a cup of coffee and the morning sun. A perfect start to the day!,neutral
This weather is so gloomy and depressing. Can it be sunny for once?,negative
Thank you for always being there for me. You're the best!,positive
"Stuck in a never-ending line of traffic, will never get home.",negative
Spent the day exploring a new hiking trail. Nature always brings me peace and joy.,neutral
i really need a skateboard  ........,neutral
aww,neutral
Hates headaches! Maybe I`m not ready to rock,negative
Enjoying a sunny day at the beach. Nothing beats the sound of waves and the feeling of sand between my toes!,neutral
"Wishing you all a day filled with laughter, love, and happiness. Remember to always be grateful for the little things in life.",positive
"Going for a leisurely hike to enjoy the beauty of nature. Fresh air and breathtaking views, here I come!",neutral
I'm so tired of feeling this way. Can't escape my own thoughts.,negative
"Sadly not, no. They`re his colleagues and it`s a work party",negative
hey cant wait 4 u guys 2 come over 2 jersey woop.... hope ur lookin 4ward 2 it coz we r  x,positive
straightening my hair,neutral
"no not proper, my dog barks too much & jumps up & its all my fault for not being strict enough",negative
thanks kate too.  *kisses* Xoxo.,positive
"Having a movie marathon, so many films to watch.",neutral
My heart is broken. I never thought it would end like this.,negative
when u gonna come show minnesota some love though hun?!,positive
Happy Holidays to everyone! Wishing you all a joyful and relaxing season.,positive
"My boyfriend just broke his wrist, now he might need surgery  im so nervous",negative
Feeling so tired and drained. Don't know how I'm going to make it through the day.,negative
"weekend with my cuzzo Vivi, I can`t stand to have her leave me in 3 weeks",negative
"it`s overwhelming how i`m finally catching up with my cousin/bff since i was three who i haven`t seen in years. ah, memories. miss her",neutral
Thanks to:      New followers!,positive
"Shiv, his place, slowly I hope",positive
**** I hate this weather this **** sucks! I wanted to go out tonight but not n no mess like this,negative
It`s depressing I`m stuck inside all day,negative
"Who starts a briefing at 7:30 a.m.? People on the East Coast, that`s who.",neutral
"I justwatched like, 5 straight episodes of escaped on ID Discovery channel. A guy imprisoned 6 women, killed 2 and cooked them",neutral
lunch in the forrest ... its so baron.  fpu is so dead,neutral
Greetings to all my amazing followers. Thank you for your continuous support and love. Let's make this world a better place together!,positive
Loving the new song by my favorite artist. Can't stop listening to it!,neutral
Just had a productive brainstorming session with my team. Excited about the ideas we came up with!,neutral
You rock! Keep up the great work!,positive
"i changed my picture  i am soo screwed, i have an assignment due tomorrow that i havent started, i just cant concentrate argh",negative
Public transportation is the worst. Always late and overcrowded.,negative
"--sorry for running over uncle Terry, but he just wasn`t living up to his potential. expecting more from his next return.",negative
Feeling so grateful for my supportive and loving friends. They make life so much brighter!,neutral
"You're an inspiration to us all. Your positivity, resilience, and kindness are truly admirable. Keep being the incredible person that you are!",positive
Learned a new skill today. It's amazing how a little bit of practice can lead to big improvements!,neutral
You're doing an amazing job! Keep up the great work!,positive
YIKEYSSS!!  I`M HARMLESS REALLY!! JUST WANT SOME ATTENTION FROM BRODY!!!,positive
Today just keeps getting worse and worse. When will it end?,negative
Have a fabulous day!,positive
Weekend plans: binge-watching my favorite TV show and snacking on popcorn.,neutral
"Trying out a new recipe for dinner, hope it turns out well.",neutral
Congratulations to my sister on her graduation! You worked so hard and deserve all the success. #proudsister,positive
I'm feeling so lonely lately. It's like no one cares about me.,negative
"Just had a great conversation with a friend, feeling uplifted.",neutral
Had a delicious dinner with friends tonight. Good food and great company!,neutral
WHAT THAT`S NOT FAIR I CAN`T VOTE IT SAYS THE VOTING IS CLOSED  BUT I DID VOTE EVERYDAY WHEN I COULD VOTE LIKE 20X`S,negative
A shoutout to my amazing hairstylist for always making me look fabulous. You're a true artist!,positive
Why is everything going wrong today? Can't catch a break.,negative
_double as if there are any other kind  http://myloc.me/Fkl,neutral
"Trying out a new hobby, always exciting to learn something new.",neutral
_meaway I`m sorry hon  I know how it feels though...I`m usually crazy but at a family gathering I`d probably hold back like that also,negative
damnnn. training starts  at 11. but that would have been cool. next timeee,neutral
Ugh sittin at work waiting for the carpets to be cleaned.  I was suppose to be out by 7,negative
Just finished a delicious dinner and now relaxing on the couch. Life is good!,neutral
ahh yes the obligations of a vampire kept me away from twitter.but now i`m back & will try 2 update as much as possible.i lost a donor,negative
Wishing you lots of love and happiness on your anniversary. Cheers to many more years of love and laughter together. Happy anniversary!,positive
My flight got canceled. Now I have to deal with all this rescheduling.,negative
My headache is killing me. I can't concentrate on anything.,negative
Stop your twittering' - Maryland cookies #bgt,neutral
Congratulations to my cousin on her wedding. Wishing you a lifetime of happiness and love. Cheers to the newlyweds!,positive
Feeling refreshed after a good night's sleep.,neutral
back home. man im hungry. getting ready..shopping,neutral
"Today is a self-care day. Taking care of myself, both physically and mentally.",neutral
I can't get over how much I hate this cold weather.,negative
_nobel ? ? ?????????????  = ?????? ?????? ?????? ?? ????,neutral
I can't shake off this feeling of loneliness. It's suffocating.,negative
I`m having the same problem,negative
Have a fantastic day!,positive
Just had the most delicious lunch at a hidden gem restaurant. Highly recommend it to foodies out there!,neutral
"Now Im in the work  , I miss my home, any news?",negative
so I just had a violent fightclub like **** dream involving heavily tattooed ladies. I didn`t wanna wake up.  lol.,positive
Feeling nostalgic and listening to my favorite music playlist. Memories flooding in!,neutral
This gloomy weather is ruining my mood. I can't shake off this sadness.,negative
"Just when I thought things were getting better, I got sick.",negative
is doing boring accounts stuff,negative
"Say cheese for the camera, or throw up some Western Mass gang signs to be cool",positive
is off to get the boy and then to his doc. Persistent coughs are not good.  http://plurk.com/p/x285t,negative
"Gonna go round up some DVDs to sell...  I will miss them, but I need money!",negative
"Good morning Twitter fam! Sending you all positive vibes and wishing you a day filled with joy, love, and laughter. Stay awesome!",positive
"Just finished a puzzle, time for a new challenge.",neutral
Rescued two adorable pit mix pups today.  LC and Brody.  Looking to adopt?  E-mail me for more info and pics!,positive
"Eat Sleep Draw!: Part of my Neuroanatomy take-home test.  After this, I??????m...: Part of my Neuro.. http://bit.ly/fXs3L",neutral
So jealous of my friends who get to travel to amazing places.,negative
I can't help but feel jealous of everyone's success. Why can't that be me?,negative
Happy Holidays to my amazing coworkers. Thank you for making the workplace a fun and enjoyable environment.,positive
Happy birthday to the most incredible person I know! You bring so much joy and laughter into my life. Have an amazing day!,positive
Hey Twitterverse! Just wanted to spread some positivity and remind you all to keep chasing your dreams. You are capable of amazing things.,positive
Everything is going wrong today. I just want this day to be over.,negative
"Thinking about going for a hike this weekend, need some fresh air.",neutral
I'm so done with everything. Just want to disappear.,negative
"You're a true inspiration! Your positive attitude and determination are contagious. Keep doing what you're doing, and don't ever stop being amazing!",positive
Feeling so jealous of those who get to experience incredible things.,negative
Congratulations to my sister for graduating with honors! So proud of her!,positive
"This constant rain is ruining my mood, can't take it anymore.",negative
"Having a lazy day at home, enjoying some Netflix.",neutral
can`t set up my phone on twitter,neutral
There is something wrong with me! I`m so tired I can barely keep my eyes open. Yet all I`ve done for the last 3hrs is toss & turn in bed,negative
Ran some errands and now treating myself to a little shopping. Retail therapy is the best!,neutral
Hehe,positive
"Seeing everyone with their loved ones while I'm all alone, feeling lonely.",negative
LoL!!  I still would have got a look at his face just in case!!,neutral
Feeling so envious of my friends who get to experience amazing things.,negative
"look, no matter the ethnicity, women are something else!  fellas, can I get an amen? *dueces*",neutral
I miss hanging out with my friends. It's been too long.,negative
Have a wonderful weekend! Enjoy and relax.,positive
Just wanted to say congrats on your promotion! You totally deserve it!,positive
"Trying out a new recipe, hope it turns out delicious.",neutral
Hey friends! Just wanted to remind you all to never stop chasing your dreams. You have the power to create a life you love. Keep going!,positive
"Just tried a new coffee blend and it's absolutely delicious. Coffee lovers, you need to give it a try!",neutral
DUSTBIN BABY ON AT 11.30 Cannot wait  x,positive
Still haunted by the emotional wounds inflicted by someone I thought I could trust.,negative
Just came back from school.... Packing for my dad`s house,neutral
Enjoying a cup of coffee and catching up on my favorite TV series. Perfect way to relax.,neutral
"Missed my bus once again, always running late.",negative
My car broke down again. I can't afford these repairs.,negative
i`m totally gonna have money to actually buy a pair of shoes this time,neutral
"This unbearable heat is draining all my energy, so exhausting.",negative
"Wishing you the best of luck in all your future endeavors. Remember to stay focused, work hard, and never stop believing in yourself. You've got this!",positive
_jayy It might hav to cost u a History essay.,neutral
"happy mothers day to all the mothers, grandmothers, furbaby mommies, etc!  heading out for breakfast with my mom shortly",positive
"Just finished watching a great movie, totally recommend it!",neutral
"Yes, I really do.",neutral
Thinking about trying out a new hobby. Any recommendations?,neutral
Wishing you all a day full of sunshine and smiles. Remember to always choose happiness and spread positivity wherever you go. #positivity,positive
"**** culture is increasing in india,govt has to make new laws such as wat will be charges if a boy tease a boy nd wat if a boy rapes a boy",neutral
"Glad I went out, glad I didn`t leave early, and glad to be afterpartying it up @ Beth`s  I`m back!",positive
Loving the new season of my favorite TV show. Can't wait to see what happens next!,neutral
My heart is broken and it feels like it will never heal.,negative
Thinking of you and sending love and hugs.,positive
I miss the sunny days. This constant rain is making me feel so down.,negative
Just finished a workout session. Feeling great and energized! Time for a healthy snack.,neutral
"The bus never has enough seats, always end up standing.",negative
Just tried a new recipe and it turned out delicious. Adding it to my favorites list!,neutral
This rain just ruined my plans. Can't do anything fun now.,negative
Waiting for Natie to come online I miss him.,negative
"Trying to decide on a new book to read, so many options!",neutral
Enjoying a relaxing bubble bath after a long day. Self-care is so important!,neutral
"This unbearable heat is draining all my energy, so exhausting.",negative
"Oh man, Did Yogg today. Worse than last week.",negative
"That pain in my back is killing me, can't even move properly.",negative
that`s meAn,negative
"Not allowed to call as I live in the UK, my parents say it will cost to much  Sucks !!",negative
