text,label
I just got home.  i bought twiggies and a toothbrush that promises to make my teeth 60% cleaner. - http://tweet.sg,positive
Yes. I also use my desktop`s mouse and ketboard as if ot was just a second monitor   http://twitpic.com/4wlpf,neutral
I'm so overwhelmed with work. I don't know how to handle it all.,negative
I'm so disappointed in myself for making that mistake,negative
I can't believe I failed that exam. I studied so hard.,negative
This movie was such a disappointment,negative
I love the feeling of sand between my toes at the beach.,neutral
Took a nap this afternoon. It was much needed.,neutral
I'm going to the park to enjoy the sunshine.,neutral
I`m bummed that I didn`t get TEDx tickets,negative
i would love to come visit you in Korea.. next flight that is under 100 i am there!,positive
"Relaxing at the beach, listening to the waves",neutral
cant decide on wht i wanna do with the rest of my day...i think i may go bk 2 sleep  woe is me! uugghh! lol,neutral
is really ultra bored,negative
_zulu or get up on that Michael Jackson ish.  Not a bad look IMO,positive
I had a heartwarming conversation with my grandparents. Feeling loved and cherished.,positive
@_anniemay OMG No fair,negative
I'm so tired of dealing with all this negativity,negative
I hate my job. It's draining all of my energy.,negative
Felt accomplished after completing a challenging project.,positive
I received a handmade gift from a friend and it was so thoughtful. Feeling touched and grateful.,positive
man i **** up that test  playing cod now . 31 days till the summer !,negative
orralle.. have fun,positive
YOU MAKIN` ME ****,neutral
Having a picnic in the park. Enjoying the sunshine and good food.,neutral
"coooooooool, yes, CIWWAF are awesome.",positive
Having a great time at a music festival. #goodvibes,positive
VEGA UNDER FIREEEEEE,negative
_assassin  sucks about your cat... hope you guys feel better,neutral
I hate my job. It's so boring and unfulfilling.,negative
"Just had a regular day at work, nothing exciting",neutral
Mama? you`re the best thing that ever happen to me. thanks for everything  & and sorry for hurting you... I LOVE YOU!  <3,positive
Mmm someone come havelunch with me,neutral
My car broke down again. Just my luck.,negative
I can't believe how frustrating this situation is,negative
http://twitpic.com/4jg09 - looks exactly like I do when I get that GH guitar in my hand,neutral
here again in school bored wanting  2 go home,negative
"Going to a neutral concert tonight, excited to see the band",neutral
Just booked a vacation to my dream destination! #excited,positive
Ohhh Ladyhawke is on channel 4  I sort of have a thing for Rutger Hauer http://twitpic.com/4jbzv,neutral
Just finished a productive day at work. Accomplished a lot.,neutral
_G yup - that`s where I watch all my movies,neutral
"I have a lot of work to do, but I'll get it done.",neutral
"Pleased to hear it, but still I am shamed sometimes to hear what some men do",negative
Spent the day volunteering and making a difference. #givingback,positive
Aww man I left all my laffy taffy`s at work,neutral
Spent the day volunteering and making a difference. #givingback,positive
_bach daps were the best lol,positive
"I wake up at 4:30 during the week - and funny, Deathcab makes me think of you!  (& I use your calendar to track work hours)",positive
#justcause Summer Hours say our day ends at 1pm...doesn`t mean I really get to leave at 1.,negative
"Enjoying a delicious meal with friends, life is good.",positive
Rain Rain Rain go away come back next week when I`m gone (via ) raining lie crazy in the Keys,neutral
"Went to a party last night. Dindin and I showed up in matching outfits ) GREAT MINDS THINK ALIKE ) Anyway, happy birthday, ate lara",positive
That sounds cool! And you`re paying - even better,positive
My back is killing me. Stupid softball,negative
"Every time I succeed with a code, I get 'We`re Sorry. Your Credit Card Has Been Declined at this time.",negative
"Just had a regular day at the office, nothing exciting",neutral
http://twitpic.com/67kb6 - Sad day!  What a great guy and enthusiastic teacher.,neutral
I can't believe how much I hate my job right now,negative
"Day off from work, just relaxing at home",neutral
Just finished a good book. Highly recommend it!,neutral
Enjoying a sunny day by the pool. So refreshing!,neutral
you and I apparently  how are you?,neutral
", you make baby jeebus cry",negative
"is going to be in Cincinnati all day Sunday...visitin` with an old friend/brother from Korea, then a date with someone special",positive
Feeling proud of my accomplishments so far. #progress,positive
My cat died of kidney failure during my math test  This day needs to get better.,neutral
Just got a promotion at work! #success,positive
Just had the worst conversation with my boss,negative
let me out,neutral
Waaaa. I ran my machine problem! Yeah!,neutral
"_ hehe go dye it beb! put more blonde innn  mine is lighter than it was, left it in  a bit too long oops><",neutral
My tummy hurts  go away cramps! I hate chuu!!!!,negative
im allergic to cats! my tonsils get swollen and they hurt  what do i dooo?!,negative
but but but. I want steak,neutral
Just had the worst customer service ever,negative
Feeling excited for the upcoming weekend plans! #happiness,positive
Just got accepted into my dream university! All the hard work has paid off.,positive
I really need to invest in an elliptical machine... Running with shin splints sucks!!,negative
"Thanks!  Unfortunately the EU had probs with his satellite provider, so even though his TV LOOKS great, it`s basically useless",neutral
Loving the positive vibes around me today. #happiness,positive
"Hey, sorry I didn`t get in touch sooner! We didn`t go by Bologna. It was out of our way",negative
"Just got back from work, OT na naman. What`s new?",neutral
I love the smell of freshly brewed coffee in the morning.,neutral
I hate my job. It's so boring and unfulfilling.,negative
has a headaaaaaaaaaaaache,negative
Who builds a hotel without air-con? Bloody boiling in here...,negative
Today I received recognition for my achievements at work. Feeling appreciated and valued.,positive
Treated myself to a spa day. Feeling refreshed and rejuvenated.,positive
oooh im sorry to late i smashed it,negative
"Oh, I see!  So it`s like, morning there, right? Happy breakfast! *thumbs up*",positive
I hate how everything is going wrong today,negative
Yey! holiday Monday in Uk today ... have a chilled day,neutral
about to start work and missing him like crazy.I wont be seeing him till Tuesday,negative
I guess I am too freaky for followers.,negative
Enjoying a relaxing day at the spa. #selfcare,positive
Got that right! And i know when I found out she wasn`t coming i cried!  It really sucks but Im still happy she headlining  now!,neutral
"sorry guys, the WAVVES show was canceled, they missed their flight",negative
Just had the worst shopping experience of my life,negative
Loving the new song by my favorite artist! #goodvibes,positive
Enjoying a day surrounded by nature and beautiful scenery.,positive
I want to see 'Too Fast to Transport in 60 seconds,neutral
Feeling indifferent about the new movie release,neutral
Had a great time at the art exhibit today! #inspiration,positive
Oh I know. For a while they cancelled the 5pm Oxford to Paddington every Friday evening because of staff shortages,neutral
yaaw some one want call with me?? 5529634599,neutral
Going home but will be back! After I get groceries and stuff,neutral
Celebrating my anniversary with the love of my life. #blessed,positive
I am grateful for the opportunity to learn new things every day.,positive
Feeling so frustrated with my lack of progress,negative
Just finished a challenging workout. Feeling strong and proud.,positive
night to  - the light dims as you leave the chat room,neutral
2am feedings for the baby are fun when he is all smiles and coos,positive
Enjoying a picnic in the park with friends. Such a lovely day!,neutral
I love watching movies on rainy days.,neutral
"Just finished reading an amazing book, it left me feeling inspired and motivated.",positive
looking for new ideas for my blog,neutral
also just hanging right now?? just bored hahaha didn`t have to work again today this is different....  no hours no money lol whatev,negative
"I have myself barely 4 hrs of sleep and the Lord blessed me with what feels like 8, but it came with a sore throat  pumpin out this paper!",neutral
early phonograph industry? done.. just the rest of APM to revise  and only berry the green rabbit and ribena man for company,neutral
Enjoying a cup of hot chocolate on a cold day. So comforting.,neutral
Why does everything always go wrong for me?,negative
Get into me not going. lol at least I didnt get my hopes up,negative
Haha yea  if i knew yew wanted 2 go i would have told yew,neutral
Having a balanced meal for lunch. Keeping things healthy.,neutral
Spent the day at the beach. Perfect weather for it!,neutral
soo tired.. still kinda angry that i missed the concert,negative
it`s friday night. i`m home. no party this weekend,negative
"Had a picnic in the park with friends, enjoying good food and great company.",positive
Spent the day volunteering and making a difference. #givingback,positive
Today I completed a challenging hike and reached the mountain peak. Feeling accomplished and adventurous.,positive
Celebrating a milestone achievement today! #success,positive
Just booked a vacation to my dream destination! #excited,positive
"Taking a break from work, feeling relaxed",neutral
I'm so worthless. I can't seem to do anything right.,negative
has a headache already?  boo,negative
I can't believe how awful this day has been,negative
sad   Miss my friends !,negative
"I won a contest that I entered, so happy and thrilled!",positive
then u should went to vegas like u did last year  I think this was around the time u killed that animal with ur old car LOL,neutral
_zorz_peep count yourself lucky i was gonna say the OTHER word instead...and rsvp...sorry i cant come to ur birthday...day?,negative
Doing some cleaning and organizing at home,neutral
yus! :3 he was really nice,positive
I'm so overwhelmed with work. I don't know how to handle it all.,negative
I hate how everything is going wrong today,negative
Feeling neutral about the outcome of the game,neutral
Had a fun day exploring a new city. #adventure,positive
heeeey good luck for unair sweet!,positive
me either,neutral
Feeling grateful for the opportunity to travel and explore.,positive
The weather is absolutely awful today,negative
aaahhh...just woke up! feels good to sleep in on a monday!!!,positive
I need a haircut. I should not be able to pull my hair into a ponytail.,neutral
Attended a motivational speech and it left me feeling inspired and motivated to pursue my dreams.,positive
road trip ftw  am playing with trains today so it`s all good here,positive
I can't believe I got a parking ticket. This day just keeps getting worse.,negative
You`re right....I`m 29 and  I`ve heard the song a time or two,positive
Ordered a new computer! Unfortunately it won`t get here until the end of June.,negative
Surely you knew this before hand? A good book or a hand held has to be essential. Just no PSPs unless you have a charger.,neutral
My car broke down again. I'm so tired of dealing with this.,negative
I had one of those in south Florida. Mowing around it could hurt,neutral
"I know, twitter is depressing me tonight",negative
I feel so worthless. I can't seem to do anything right.,negative
Celebrating my graduation with friends and family.,positive
This constant negativity is draining all my energy,negative
Had a great time at the music festival over the weekend! #goodvibes,positive
"feeling, breathing, believing, keeping you on my mind and never ever gonna think to let you go..",neutral
Treated myself to a spa day. Feeling refreshed and rejuvenated.,positive
I can't stand this never-ending traffic jam,negative
"Going for a walk in the park, it's so peaceful",neutral
I'm so exhausted. I can't handle any more stress.,negative
Just published my first article. #writer,positive
Just got back from a walk in the park. The weather was perfect!,neutral
I'm so disappointed in myself. I can't believe I let this happen.,negative
_Pearson,neutral
Feeling motivated to pursue my passion. #dreambig,positive
tired and all i want to do is play random songs on my gitwar but i have to do my drama essay.,negative
This is the worst day of my life,negative
Starting the day with a positive mindset. #positivity,positive
Feeling so frustrated with all the setbacks,negative
getting rained out @ the devon horse show.  *head desk*,neutral
PGPM student from where? I myself was a PGPM student about 4 years back. I wish I could stay one,positive
Enjoying a delicious meal with great company. #goodtimes,positive
Startin to get a head ache!!!! Uuuggghh!!!,negative
"alright, so day was going well, but got home, and all my potato salad was gone",neutral
Beach with ashley,neutral
Feeling so overwhelmed with all the negativity,negative
Just finished organizing my closet. It's so satisfying!,neutral
"I spent the day with my best friend, reminiscing about old memories and creating new ones.",positive
Taking a leisurely bike ride. Enjoying the scenery along the way.,neutral
good luck with it..Do well!! My best wishes are with you!,positive
got a super cold!,positive
really has anyone got through to the finals yet? yeah was it i was stuck in class for most of it  loveyoufletch xxxx,neutral
"Awww kanye west, its such a shame he doesnt get the joke",negative
I can't believe how awful this day has been,negative
Baking WIN! Thanks for that!,positive
Taking a nap in the afternoon. Catching up on some rest.,neutral
Started a new business venture. Excited for the future!,positive
I attended a live music concert and it was an incredible experience. Feeling euphoric.,positive
"I bet its cool down in SR, huh? It`s not here. I haven`t stopped sweating since noon when dad and I were packing",negative
Met my favorite celebrity and got a picture with them! #dreamsdocometrue,positive
I`m putting in Societe Generale in China. Very interesting stuff but has me away too much ... gotta fix that!,positive
im soo bored...im deffo missing my music channels,negative
Taking a drive along the coast. Enjoying the ocean views.,neutral
i just saw your performance on the ellen show. we`re so behind in australia  you were AMAZING and have such a wonderful voice!,positive
i hate that feeling you get when you listen to a song and it completely reminds you of how things used to be & you get emotional,negative
"I completed a marathon today, such a great achievement. Feeling proud and accomplished.",positive
Spent the day at the beach. Such a relaxing day!,neutral
Trying out a new yoga class today. Excited to stretch and relax.,neutral
Spent the day laughing and making memories with friends. #joy,positive
Excited to try out a new hobby this weekend. #creativity,positive
"Hehe you`re right, I`m not daft  May is a good month to be on a French contract!",positive
I love listening to my favorite music. It always puts me in a good mood.,neutral
Leaving for work.,neutral
But i dont mind the long line when theres a super cutie in front of me. Too bad he`s wearing a **** bracelet with a girls name on it,neutral
Oooh! goodluck for the rest of them,positive
I learned a new skill today and it has opened up new opportunities for me. Feeling excited and motivated.,positive
Going for a bike ride in the park. Enjoying the outdoors.,neutral
Feeling so overwhelmed with all these problems,negative
"Just had a neutral meeting at work, nothing noteworthy",neutral
This constant rain is ruining my mood,negative
i really need a skateboard  ........,neutral
Spent the day volunteering for a good cause. #givingback,positive
aww,neutral
Hates headaches! Maybe I`m not ready to rock,negative
Had a great time bonding with friends over a game night. #friendship,positive
I can't stand being alone. It's so lonely.,negative
Had a wonderful date night with my partner. Feeling so lucky to have them in my life.,positive
Enjoying a cup of hot cocoa on a cold day. So comforting.,neutral
"Sadly not, no. They`re his colleagues and it`s a work party",negative
hey cant wait 4 u guys 2 come over 2 jersey woop.... hope ur lookin 4ward 2 it coz we r  x,positive
straightening my hair,neutral
"no not proper, my dog barks too much & jumps up & its all my fault for not being strict enough",negative
thanks kate too.  *kisses* Xoxo.,positive
Feeling so frustrated with my lack of motivation,negative
Enjoying a lazy day at home. Just relaxing and taking it easy.,neutral
when u gonna come show minnesota some love though hun?!,positive
I'm so disappointed in myself. I let everyone down.,negative
"My boyfriend just broke his wrist, now he might need surgery  im so nervous",negative
Took a long walk in the park today. It was so peaceful.,neutral
"weekend with my cuzzo Vivi, I can`t stand to have her leave me in 3 weeks",negative
"it`s overwhelming how i`m finally catching up with my cousin/bff since i was three who i haven`t seen in years. ah, memories. miss her",neutral
Thanks to:      New followers!,positive
"Shiv, his place, slowly I hope",positive
**** I hate this weather this **** sucks! I wanted to go out tonight but not n no mess like this,negative
It`s depressing I`m stuck inside all day,negative
"Who starts a briefing at 7:30 a.m.? People on the East Coast, that`s who.",neutral
"I justwatched like, 5 straight episodes of escaped on ID Discovery channel. A guy imprisoned 6 women, killed 2 and cooked them",neutral
lunch in the forrest ... its so baron.  fpu is so dead,neutral
Had an amazing dinner at my favorite restaurant! #foodie,positive
Today I volunteered at a local animal shelter and it was such a rewarding experience.,positive
Feeling so frustrated with all the setbacks,negative
"I spent the day with my family, making precious memories. Feeling grateful for my loved ones.",positive
I'm so disappointed in myself for making that mistake,negative
"i changed my picture  i am soo screwed, i have an assignment due tomorrow that i havent started, i just cant concentrate argh",negative
Just finished a great workout. Feeling energized.,neutral
"--sorry for running over uncle Terry, but he just wasn`t living up to his potential. expecting more from his next return.",negative
I can't believe I wasted so much time on that project.,negative
This constant noise is driving me insane,negative
Feeling grateful for the love and support of my pets. #furfamily,positive
I'm so disappointed in myself for letting this happen,negative
YIKEYSSS!!  I`M HARMLESS REALLY!! JUST WANT SOME ATTENTION FROM BRODY!!!,positive
Just finished a delicious meal. The food was amazing.,neutral
Feeling so frustrated with all the criticism,negative
I achieved a personal goal that I had set for myself. Feeling proud and motivated.,positive
Treated myself to a spa day. Feeling refreshed and rejuvenated.,positive
I can't believe how angry I am right now,negative
Spent the day exploring a new city. So many interesting things to see!,neutral
I can't believe I failed again. I worked so hard for this.,negative
I adopted a rescue pet and it has brought so much happiness into my life.,positive
WHAT THAT`S NOT FAIR I CAN`T VOTE IT SAYS THE VOTING IS CLOSED  BUT I DID VOTE EVERYDAY WHEN I COULD VOTE LIKE 20X`S,negative
I'm so tired of dealing with this. I wish I could just escape.,negative
Thinking about what to cook for dinner,neutral
_double as if there are any other kind  http://myloc.me/Fkl,neutral
Having a great time at a music festival. #goodvibes,positive
_meaway I`m sorry hon  I know how it feels though...I`m usually crazy but at a family gathering I`d probably hold back like that also,negative
damnnn. training starts  at 11. but that would have been cool. next timeee,neutral
Ugh sittin at work waiting for the carpets to be cleaned.  I was suppose to be out by 7,negative
Cooked a delicious meal for my family tonight. #lovedones,positive
ahh yes the obligations of a vampire kept me away from twitter.but now i`m back & will try 2 update as much as possible.i lost a donor,negative
This food tastes absolutely disgusting,negative
I love the sound of waves crashing on the shore. So soothing.,neutral
Having a picnic in the park. Enjoying the beautiful weather.,neutral
Stop your twittering' - Maryland cookies #bgt,neutral
I'm so lonely. I just want someone to hug me.,negative
Just finished a challenging workout. Feeling strong and proud.,positive
back home. man im hungry. getting ready..shopping,neutral
Went on a road trip with friends and had an unforgettable adventure. Feeling grateful for the experience.,positive
Taking a nap in the afternoon. Catching up on some rest.,neutral
_nobel ? ? ?????????????  = ?????? ?????? ?????? ?? ????,neutral
Going for a hike in the mountains. Enjoying the beautiful scenery.,neutral
I`m having the same problem,negative
I'm so sick and tired of all the drama,negative
Feeling inspired after attending a motivational seminar.,positive
"Now Im in the work  , I miss my home, any news?",negative
so I just had a violent fightclub like **** dream involving heavily tattooed ladies. I didn`t wanna wake up.  lol.,positive
Feeling grateful for the support of my online community.,positive
Trying out a new recipe for dinner tonight. Fingers crossed it turns out delicious!,neutral
Can't wait for the weekend! So many fun plans.,neutral
is doing boring accounts stuff,negative
"Say cheese for the camera, or throw up some Western Mass gang signs to be cool",positive
is off to get the boy and then to his doc. Persistent coughs are not good.  http://plurk.com/p/x285t,negative
"Gonna go round up some DVDs to sell...  I will miss them, but I need money!",negative
Why does everything always go wrong for me?,negative
Just published my first article. #writer,positive
Rescued two adorable pit mix pups today.  LC and Brody.  Looking to adopt?  E-mail me for more info and pics!,positive
"Eat Sleep Draw!: Part of my Neuroanatomy take-home test.  After this, I??????m...: Part of my Neuro.. http://bit.ly/fXs3L",neutral
"Just had some lunch, feeling satisfied",neutral
Catching up on my favorite TV show. Excited for the new episode.,neutral
I can't stand being alone. It's so lonely.,negative
I received positive feedback for my artwork and it has motivated me to continue pursuing my passion.,positive
Feeling so overwhelmed by all the pressure,negative
I can't believe how angry I am right now,negative
Enjoying a quiet evening at home with a good movie. So cozy.,neutral
Met my favorite celebrity and got a picture with them! #dreamsdocometrue,positive
Having a great time at a music festival. #goodvibes,positive
Having a movie night at home. So cozy and relaxing.,neutral
Just published my first article. #writer,positive
"Doing some neutral shopping, looking for a gift",neutral
I'm so sick and tired of being treated like this. I deserve better.,negative
Enjoying a quiet evening at home. So peaceful.,neutral
Attended a comedy show and it was such a hilarious and entertaining experience.,positive
can`t set up my phone on twitter,neutral
There is something wrong with me! I`m so tired I can barely keep my eyes open. Yet all I`ve done for the last 3hrs is toss & turn in bed,negative
Excited to try out a new recipe for dinner tonight!,positive
Hehe,positive
"Planning a trip, looking forward to it",neutral
LoL!!  I still would have got a look at his face just in case!!,neutral
Having a calm and peaceful evening at home,neutral
"look, no matter the ethnicity, women are something else!  fellas, can I get an amen? *dueces*",neutral
Taking a yoga class. Finding inner peace and relaxation.,neutral
Just had the worst shopping experience ever,negative
Attended a fantastic concert. The music was incredible!,positive
Feeling inspired after attending a motivational seminar.,positive
This constant noise is driving me nuts,negative
Felt the warmth of a hug from a loved one today. #love,positive
DUSTBIN BABY ON AT 11.30 Cannot wait  x,positive
"Having a calm and peaceful morning, starting the day off right",neutral
Just came back from school.... Packing for my dad`s house,neutral
Feeling motivated to achieve my goals. #ambition,positive
Spent the afternoon with friends. Had a great time!,neutral
Spending quality time with loved ones is the best feeling.,positive
i`m totally gonna have money to actually buy a pair of shoes this time,neutral
"Having a peaceful afternoon, enjoying some quiet time",neutral
I'm so fed up with this never-ending drama,negative
_jayy It might hav to cost u a History essay.,neutral
"happy mothers day to all the mothers, grandmothers, furbaby mommies, etc!  heading out for breakfast with my mom shortly",positive
"I had a productive day at work, completing all my tasks. Feeling accomplished.",positive
"Yes, I really do.",neutral
"Enjoying a beautiful sunset at the beach, feeling at peace and grateful for life.",positive
Received a surprise gift from a dear friend. #grateful,positive
"**** culture is increasing in india,govt has to make new laws such as wat will be charges if a boy tease a boy nd wat if a boy rapes a boy",neutral
"Glad I went out, glad I didn`t leave early, and glad to be afterpartying it up @ Beth`s  I`m back!",positive
I had a successful presentation at work and received positive feedback. Feeling accomplished.,positive
Having a relaxing spa day. Pampering myself.,neutral
Just had the most disappointing meal,negative
Trying out a new recipe for dinner tonight. Hope it turns out delicious!,neutral
Enjoying a relaxing day at the spa. #selfcare,positive
Just had a neutral phone call with a family member,neutral
Excited for the opportunities that lie ahead. #optimism,positive
I'm so excited for my vacation next week!,positive
Waiting for Natie to come online I miss him.,negative
"I had a fun and successful day at a charity event, raising funds for a good cause.",positive
Feeling inspired by the beauty of nature. #naturelover,positive
Just got a new phone and it's amazing. So excited!,neutral
"Oh man, Did Yogg today. Worse than last week.",negative
"Just finished my workout, feeling alright",neutral
